    Step 	 temperature 	 pressure 	 Potential Energy 	 Kinetic Energy 	 Sum Energy
      59	  1.9412	 9.39583	        -4902.33	         2926.25	        -1976.08
      60	 1.93004	 9.46774	        -4885.37	         2909.49	        -1975.88
      61	 1.92272	 9.51844	        -4874.25	         2898.52	        -1975.73
      62	 1.92085	 9.53902	        -4871.47	         2895.71	        -1975.75
      63	  1.9243	 9.52979	        -4876.84	          2900.9	        -1975.95
      64	 1.93135	 9.49975	        -4887.65	         2911.47	        -1976.19
      65	 1.93982	 9.46035	        -4900.48	         2924.17	        -1976.31
      66	 1.94857	 9.41763	        -4913.58	          2937.3	        -1976.28
      67	 1.95764	 9.37108	        -4927.19	          2950.9	        -1976.29
      68	 1.96667	 9.32233	        -4940.89	         2964.45	        -1976.44
      69	 1.97432	 9.27916	        -4952.43	         2975.91	        -1976.51
      70	  1.9798	 9.24612	        -4960.51	         2984.14	        -1976.37
      71	 1.98422	 9.21777	        -4966.86	         2990.77	        -1976.09
      72	 1.98993	 9.18195	        -4975.19	         2999.33	        -1975.86
      73	 1.99873	 9.12922	        -4988.38	         3012.53	        -1975.85
      74	 2.01055	 9.06052	        -5006.22	         3030.27	        -1975.95
      75	 2.02425	 8.98276	        -5026.78	         3050.81	        -1975.97
      76	 2.03887	 8.90108	        -5048.75	         3072.74	        -1976.01
      77	 2.05316	 8.82214	         -5070.4	         3094.18	        -1976.22
      78	 2.06459	 8.75971	        -5087.86	         3111.33	        -1976.53
      79	 2.07008	 8.73044	        -5096.29	         3119.56	        -1976.73
      80	 2.06783	   8.744	        -5092.87	         3116.18	        -1976.69
      81	 2.05863	  8.7963	         -5078.8	         3102.39	        -1976.42
      82	 2.04555	 8.87094	         -5058.9	         3082.76	        -1976.14
      83	 2.03163	  8.9511	        -5038.05	         3061.89	        -1976.16
      84	 2.01764	 9.03257	        -5017.27	          3040.9	        -1976.36
      85	 2.00285	 9.11931	         -4995.1	         3018.71	        -1976.39
      86	 1.98777	 9.20803	        -4972.27	         2996.09	        -1976.18
      87	 1.97497	 9.28472	        -4952.76	         2976.89	        -1975.86
      88	 1.96787	 9.33124	         -4941.9	         2966.25	        -1975.65
      89	 1.96831	 9.33722	        -4942.81	          2966.9	        -1975.91
      90	 1.97381	 9.31584	        -4951.61	         2975.16	        -1976.45
      91	 1.97932	  9.2946	        -4960.16	         2983.42	        -1976.74
      92	 1.98147	 9.29094	        -4963.35	         2986.64	         -1976.7
      93	 1.97987	 9.30654	        -4960.79	         2984.25	        -1976.54
      94	 1.97549	 9.33579	        -4954.19	         2977.68	        -1976.51
      95	 1.96859	   9.377	        -4943.95	         2967.33	        -1976.62
      96	 1.95878	 9.43223	        -4929.18	         2952.61	        -1976.57
      97	 1.94723	  9.4951	        -4911.52	         2935.29	        -1976.23
      98	  1.9374	  9.5464	        -4896.45	         2920.54	        -1975.91
      99	 1.93252	 9.56842	        -4889.08	         2913.22	        -1975.86
     100	 1.93347	 9.55675	        -4890.62	         2914.65	        -1975.97
     101	 1.93924	 9.51691	        -4899.43	          2923.3	        -1976.13
     102	 1.94808	 9.45839	        -4912.84	         2936.56	        -1976.28
     103	 1.95813	 9.39139	        -4928.04	         2951.64	         -1976.4
     104	 1.96784	 9.32482	        -4942.66	          2966.2	        -1976.46
     105	 1.97643	 9.26366	        -4955.48	         2979.08	         -1976.4
     106	 1.98417	  9.2072	        -4967.01	          2990.7	        -1976.31
     107	 1.99173	 9.15269	        -4978.35	         3002.03	        -1976.31
     108	 1.99903	 9.10115	        -4989.42	         3012.99	        -1976.43
     109	 2.00506	 9.05861	        -4998.63	         3022.03	         -1976.6
     110	 2.00835	 9.03321	        -5003.66	         3026.97	         -1976.7
     111	 2.00821	 9.02895	        -5003.37	         3026.75	        -1976.62
     112	 2.00534	 9.04168	        -4998.94	         3022.45	        -1976.49
     113	  2.0012	  9.0636	        -4992.55	         3016.24	        -1976.31
     114	  1.9979	 9.08382	        -4987.28	         3011.29	           -1976
     115	 1.99838	 9.08639	         -4987.8	            3012	        -1975.79
     116	 2.00424	 9.06205	        -4996.78	         3020.79	        -1975.98
     117	 2.01374	 9.02019	        -5011.36	         3035.05	        -1976.31
     118	 2.02367	 8.97794	        -5026.39	         3049.94	        -1976.46
     119	  2.0319	 8.94572	         -5038.8	         3062.29	        -1976.51
     120	 2.03735	 8.92886	        -5047.02	         3070.46	        -1976.56
     121	 2.03944	 8.93037	        -5050.08	          3073.6	        -1976.48
     122	 2.03886	 8.94644	        -5049.02	         3072.73	        -1976.29
     123	 2.03697	 8.96878	        -5046.18	          3069.9	        -1976.28
     124	 2.03381	 8.99672	        -5041.66	         3065.16	        -1976.51
     125	 2.02781	 9.03889	         -5032.8	         3056.15	        -1976.65
     126	 2.01801	 9.10023	        -5018.07	         3041.45	        -1976.62
     127	 2.00528	 9.17639	        -4998.77	         3022.36	        -1976.41
     128	 1.99224	 9.25387	        -4978.92	          3002.8	        -1976.12
     129	 1.98186	 9.31671	         -4963.3	         2987.22	        -1976.08
     130	 1.97483	 9.36125	        -4952.95	         2976.69	        -1976.27
     131	 1.96956	 9.39627	         -4945.2	         2968.78	        -1976.43
     132	 1.96422	 9.43085	        -4937.25	         2960.77	        -1976.48
     133	 1.95798	 9.46877	        -4927.85	         2951.42	        -1976.44
     134	 1.95129	 9.50731	        -4917.65	         2941.37	        -1976.28
     135	 1.94591	 9.53682	         -4909.3	         2933.31	        -1975.99
     136	 1.94486	 9.54149	        -4907.39	         2931.73	        -1975.66
     137	 1.95103	 9.50561	        -4916.61	         2940.99	        -1975.62
     138	 1.96454	 9.42859	        -4937.23	         2961.25	        -1975.98
     139	 1.98175	 9.33041	        -4963.49	         2987.07	        -1976.42
     140	 1.99798	 9.23642	        -4988.06	         3011.41	        -1976.65
     141	 2.01032	  9.1622	        -5006.54	         3029.92	        -1976.63
     142	  2.0184	 9.10994	        -5018.48	         3042.05	        -1976.43
     143	 2.02371	 9.07229	        -5026.23	            3050	        -1976.22
     144	 2.02811	 9.03983	        -5032.73	         3056.61	        -1976.12
     145	 2.03286	 9.00686	        -5039.81	         3063.73	        -1976.08
     146	 2.03853	 8.97111	        -5048.34	         3072.24	         -1976.1
     147	 2.04488	 8.93423	        -5058.06	         3081.76	         -1976.3
     148	 2.04994	 8.90677	        -5066.06	         3089.35	         -1976.7
     149	 2.04986	 8.90909	        -5066.38	         3089.23	        -1977.15
     150	 2.04079	 8.96165	        -5052.89	         3075.62	        -1977.27
     151	 2.02218	 9.06715	        -5024.59	         3047.71	        -1976.88
     152	  1.9983	 9.20234	        -4988.11	          3011.9	        -1976.22
     153	 1.97608	 9.32999	        -4954.24	         2978.55	        -1975.69
     154	 1.96129	 9.41904	        -4931.88	         2956.38	         -1975.5
     155	 1.95625	 9.45699	        -4924.46	         2948.82	        -1975.64
     156	 1.95974	 9.44983	        -4929.97	         2954.05	        -1975.93
     157	 1.96855	  9.4139	         -4943.5	         2967.27	        -1976.23
     158	 1.97895	  9.3684	        -4959.36	         2982.86	        -1976.49
     159	 1.98761	 9.33075	        -4972.49	         2995.85	        -1976.64
     160	 1.99249	 9.31173	        -4979.79	         3003.17	        -1976.61
     161	 1.99335	 9.31278	        -4980.92	         3004.46	        -1976.46
     162	 1.99141	 9.32748	        -4977.82	         3001.55	        -1976.26
     163	 1.98835	 9.34695	        -4973.14	         2996.97	        -1976.17
     164	 1.98519	 9.36621	        -4968.36	         2992.22	        -1976.13
     165	 1.98253	 9.38264	        -4964.25	         2988.23	        -1976.02
     166	 1.98134	 9.39118	        -4962.38	         2986.45	        -1975.93
     167	 1.98216	 9.38885	        -4963.71	         2987.68	        -1976.03
     168	 1.98413	 9.38064	        -4966.82	         2990.64	        -1976.17
     169	 1.98586	 9.37414	        -4969.47	         2993.24	        -1976.23
     170	  1.9866	 9.37296	         -4970.6	         2994.33	        -1976.27
     171	  1.9859	 9.37892	        -4969.64	         2993.29	        -1976.35
     172	 1.98326	 9.39457	        -4965.72	         2989.33	         -1976.4
     173	 1.97852	 9.42058	        -4958.58	         2982.22	        -1976.36
     174	 1.97231	 9.45349	         -4949.2	          2972.9	        -1976.31
     175	  1.9653	 9.48948	        -4938.74	         2962.39	        -1976.35
     176	 1.95759	  9.5284	        -4927.18	         2950.82	        -1976.36
     177	 1.94946	  9.5689	        -4914.81	         2938.63	        -1976.18
     178	 1.94286	 9.60064	        -4904.56	         2928.73	        -1975.83
     179	 1.94103	 9.60609	        -4901.56	         2925.98	        -1975.59
     180	 1.94605	 9.57381	        -4909.19	         2933.51	        -1975.68
     181	 1.95693	 9.50913	        -4925.88	         2949.84	        -1976.04
     182	 1.97024	 9.43067	        -4946.17	          2969.8	        -1976.37
     183	 1.98264	 9.35658	        -4964.84	         2988.41	        -1976.44
     184	 1.99295	 9.29339	        -4980.19	         3003.86	        -1976.33
     185	 2.00152	 9.23905	        -4993.01	         3016.72	        -1976.28
     186	 2.00863	 9.19251	        -5003.66	         3027.38	        -1976.28
     187	 2.01434	 9.15373	        -5012.15	         3035.95	         -1976.2
     188	 2.01917	  9.1197	        -5019.32	         3043.19	        -1976.13
     189	 2.02377	 9.08695	        -5026.19	         3050.09	         -1976.1
     190	 2.02866	 9.05315	        -5033.46	         3057.42	        -1976.04
     191	 2.03433	 9.01577	        -5041.98	         3065.94	        -1976.04
     192	 2.04058	 8.97604	        -5051.52	         3075.31	        -1976.21
     193	 2.04568	 8.94339	        -5059.44	         3082.96	        -1976.48
     194	 2.04697	  8.9322	         -5061.6	          3084.9	         -1976.7
     195	 2.04235	 8.95374	        -5054.71	         3077.97	        -1976.74
     196	 2.03164	 9.00895	        -5038.43	          3061.9	        -1976.53
     197	 2.01729	 9.08479	        -5016.45	         3040.38	        -1976.07
     198	 2.00409	 9.15571	        -4996.14	         3020.58	        -1975.56
     199	   1.997	 9.19491	        -4985.25	         3009.94	        -1975.31
     200	 1.99848	 9.18938	        -4987.57	         3012.17	         -1975.4
     201	 2.00727	 9.14575	        -5001.19	         3025.35	        -1975.84
     202	 2.01858	 9.08928	        -5018.82	         3042.31	        -1976.51
     203	 2.02567	 9.05598	        -5030.03	         3052.94	        -1977.09
     204	 2.02303	 9.07524	        -5026.23	         3048.99	        -1977.24
     205	 2.00965	 9.15267	        -5005.75	         3028.91	        -1976.84
     206	 1.98996	 9.26452	        -4975.49	         2999.38	        -1976.11
     207	 1.97154	 9.36985	         -4947.3	         2971.75	        -1975.55
     208	 1.96045	 9.43588	        -4930.58	         2955.12	        -1975.47
     209	 1.95838	 9.45363	         -4927.7	         2952.01	        -1975.69
     210	 1.96363	 9.43209	        -4935.86	         2959.89	        -1975.98
     211	 1.97326	  9.3866	         -4950.6	         2974.33	        -1976.27
     212	  1.9839	 9.33485	        -4966.87	         2990.28	        -1976.59
     213	 1.99208	 9.29545	        -4979.37	         3002.56	        -1976.81
     214	 1.99538	 9.28155	        -4984.33	         3007.51	        -1976.82
     215	 1.99345	  9.2948	        -4981.27	         3004.61	        -1976.66
     216	 1.98786	 9.32679	        -4972.63	         2996.23	         -1976.4
     217	 1.98133	 9.36314	        -4962.53	         2986.43	        -1976.09
     218	 1.97684	 9.38773	        -4955.62	         2979.69	        -1975.93
     219	   1.976	 9.39148	         -4954.5	         2978.44	        -1976.06
     220	 1.97786	  9.3793	         -4957.6	         2981.23	        -1976.37
     221	 1.97988	 9.36469	        -4960.85	         2984.26	        -1976.59
     222	 1.98036	 9.35684	        -4961.49	         2984.98	        -1976.51
     223	 1.98021	 9.35124	        -4960.93	         2984.75	        -1976.18
     224	 1.98232	 9.33256	        -4963.87	         2987.92	        -1975.95
     225	 1.98853	 9.29128	        -4973.33	         2997.24	        -1976.09
     226	 1.99744	 9.23582	        -4987.03	         3010.61	        -1976.42
     227	 2.00568	 9.18499	        -4999.64	         3022.96	        -1976.68
     228	 2.01039	 9.15437	        -5006.77	         3030.02	        -1976.75
     229	 2.01046	 9.14997	        -5006.82	         3030.13	        -1976.69
     230	 2.00631	  9.1694	        -5000.48	         3023.91	        -1976.57
     231	 1.99921	 9.20561	        -4989.66	         3013.25	        -1976.42
     232	 1.99077	  9.2492	        -4976.87	         3000.59	        -1976.28
     233	 1.98251	 9.29127	        -4964.41	          2988.2	         -1976.2
     234	 1.97563	 9.32495	        -4953.98	         2977.89	        -1976.09
     235	 1.97165	 9.34204	        -4947.79	         2971.91	        -1975.88
     236	 1.97251	 9.33193	        -4948.95	          2973.2	        -1975.75
     237	 1.97935	 9.28876	         -4959.3	         2983.47	        -1975.84
     238	 1.99111	 9.21877	        -4977.25	         3001.11	        -1976.14
     239	 2.00455	 9.13981	        -4997.81	         3021.27	        -1976.54
     240	  2.0156	 9.07415	        -5014.67	         3037.84	        -1976.82
     241	 2.02133	 9.03797	        -5023.25	         3046.44	        -1976.81
     242	 2.02166	 9.03209	        -5023.45	         3046.94	        -1976.52
     243	 2.01909	 9.04315	        -5019.28	         3043.08	         -1976.2
     244	  2.0166	 9.05531	        -5015.37	         3039.33	        -1976.04
     245	  2.0158	  9.0598	        -5014.19	         3038.14	        -1976.04
     246	 2.01663	 9.05669	        -5015.56	         3039.38	        -1976.18
     247	  2.0177	 9.05275	        -5017.32	         3040.99	        -1976.33
     248	 2.01745	 9.05589	        -5016.95	         3040.61	        -1976.34
     249	 2.01559	 9.06707	           -5014	         3037.83	        -1976.17
     250	  2.0135	  9.0783	        -5010.69	          3034.7	        -1975.99
     251	 2.01295	 9.07992	        -5009.79	         3033.87	        -1975.92
     252	 2.01495	 9.06673	        -5012.81	         3036.86	        -1975.94
     253	 2.01967	 9.03826	        -5019.93	         3043.94	        -1975.99
     254	 2.02683	 8.99641	        -5030.71	         3054.69	        -1976.02
     255	 2.03598	 8.94391	        -5044.53	         3068.41	        -1976.12
     256	   2.046	 8.88692	        -5059.75	         3083.45	         -1976.3
     257	 2.05512	 8.83555	        -5073.58	         3097.12	        -1976.46
     258	 2.06184	 8.79826	         -5083.7	          3107.2	         -1976.5
     259	 2.06573	 8.77769	        -5089.51	         3113.03	        -1976.48
     260	 2.06685	 8.77347	        -5091.23	         3114.72	        -1976.51
     261	 2.06502	 8.78656	        -5088.57	         3111.97	         -1976.6
     262	 2.05963	 8.81969	         -5080.6	         3103.88	        -1976.71
     263	    2.05	 8.87595	        -5066.16	         3089.43	        -1976.73
     264	 2.03662	 8.95257	        -5045.85	         3069.37	        -1976.48
     265	 2.02219	 9.03469	        -5023.84	         3047.72	        -1976.12
     266	 2.01032	 9.10261	        -5005.82	         3029.92	         -1975.9
     267	 2.00354	 9.14311	        -4995.57	         3019.75	        -1975.82
     268	 2.00249	 9.15237	        -4994.16	         3018.17	        -1975.99
     269	 2.00532	 9.14008	        -4998.74	         3022.43	        -1976.32
     270	 2.00879	 9.12396	        -5004.13	         3027.63	         -1976.5
     271	 2.01069	 9.11564	        -5006.97	         3030.48	        -1976.49
     272	 2.01063	 9.11726	        -5006.75	         3030.38	        -1976.37
     273	 2.00932	 9.12504	        -5004.68	         3028.42	        -1976.26
     274	 2.00757	 9.13468	        -5002.04	         3025.79	        -1976.24
     275	 2.00542	 9.14598	        -4998.85	         3022.57	        -1976.28
     276	 2.00264	 9.16022	        -4994.65	          3018.4	        -1976.25
     277	 1.99964	 9.17504	        -4990.07	          3013.9	        -1976.17
     278	 1.99742	 9.18516	        -4986.69	         3010.57	        -1976.12
     279	 1.99702	 9.18578	        -4986.05	         3009.97	        -1976.07
     280	 1.99904	 9.17419	        -4989.21	         3012.99	        -1976.21
     281	 2.00216	 9.15766	         -4994.3	         3017.68	        -1976.62
     282	 2.00324	  9.1546	        -4996.11	          3019.3	        -1976.81
     283	 2.00057	 9.17434	        -4992.03	         3015.29	        -1976.75
     284	 1.99452	  9.2143	        -4982.94	         3006.23	        -1976.72
     285	 1.98584	 9.27083	        -4969.82	         2993.19	        -1976.62
     286	 1.97579	 9.33657	        -4954.57	         2978.12	        -1976.44
     287	 1.96635	 9.39979	        -4940.29	         2963.96	        -1976.33
     288	 1.95914	 9.45089	        -4929.42	         2953.16	        -1976.27
     289	 1.95543	 9.48266	        -4923.73	         2947.59	        -1976.14
     290	 1.95641	 9.48752	        -4925.22	         2949.06	        -1976.16
     291	 1.96166	 9.46661	        -4933.42	         2956.94	        -1976.49
     292	 1.96824	 9.43591	        -4943.54	         2966.79	        -1976.74
     293	 1.97342	 9.40983	        -4951.29	         2974.57	        -1976.72
     294	 1.97667	 9.39085	        -4956.06	         2979.44	        -1976.61
     295	 1.97851	 9.37655	        -4958.69	         2982.21	        -1976.48
     296	 1.97999	  9.3625	         -4960.7	         2984.43	        -1976.27
     297	 1.98255	 9.34165	        -4964.42	         2988.26	        -1976.16
     298	 1.98663	 9.31224	        -4970.69	         2994.38	        -1976.31
     299	 1.99056	 9.28412	        -4976.85	         3000.28	        -1976.57
     300	 1.99177	 9.27175	        -4978.78	          3002.1	        -1976.68
     301	 1.98897	  9.2823	        -4974.47	          2997.9	        -1976.58
     302	 1.98305	 9.31095	        -4965.35	         2989.01	        -1976.34
     303	 1.97617	 9.34569	        -4954.88	          2978.7	        -1976.18
     304	 1.97002	 9.37704	        -4945.66	         2969.47	        -1976.19
     305	 1.96493	 9.40272	         -4938.1	         2961.84	        -1976.26
     306	 1.96069	 9.42347	        -4931.75	         2955.47	        -1976.27
     307	 1.95754	 9.43758	        -4926.93	         2950.74	        -1976.19
     308	 1.95651	 9.43949	        -4925.26	          2949.2	        -1976.05
     309	 1.95893	  9.4223	        -4928.83	         2952.83	           -1976
     310	 1.96524	 9.38395	        -4938.41	          2962.3	        -1976.11
     311	  1.9745	 9.33026	        -4952.45	         2976.18	        -1976.27
     312	 1.98502	 9.27063	        -4968.39	         2991.97	        -1976.42
     313	 1.99503	 9.21472	        -4983.56	         3006.98	        -1976.58
     314	 2.00279	 9.17182	        -4995.34	         3018.63	        -1976.71
     315	 2.00683	 9.14941	        -5001.51	         3024.69	        -1976.82
     316	 2.00626	 9.15192	        -5000.62	         3023.82	         -1976.8
     317	  2.0016	 9.17636	        -4993.38	         3016.84	        -1976.53
     318	 1.99557	 9.20813	        -4983.94	          3007.8	        -1976.14
     319	 1.99172	  9.2279	        -4977.98	         3002.02	        -1975.97
     320	 1.99165	 9.22709	        -4978.03	         3001.92	        -1976.11
     321	 1.99423	 9.21248	        -4982.11	         3005.78	        -1976.32
     322	 1.99715	  9.1963	        -4986.69	         3010.17	        -1976.52
     323	 1.99819	 9.19026	        -4988.42	         3011.73	        -1976.69
     324	  1.9957	 9.20325	        -4984.71	         3007.99	        -1976.72
     325	 1.98948	 9.23612	        -4975.27	         2998.67	         -1976.6
     326	 1.98107	 9.28064	        -4962.42	         2986.05	        -1976.38
     327	  1.9732	 9.32232	        -4950.34	         2974.24	         -1976.1
     328	 1.96914	 9.34399	        -4944.01	         2968.15	        -1975.86
     329	  1.9714	  9.3323	        -4947.41	         2971.54	        -1975.87
     330	 1.97983	 9.28806	        -4960.41	         2984.18	        -1976.23
     331	 1.99098	 9.23013	        -4977.61	         3000.91	        -1976.69
     332	 2.00008	 9.18429	        -4991.54	         3014.56	        -1976.98
     333	 2.00369	  9.1686	        -4997.02	         3019.97	        -1977.05
     334	 2.00069	 9.18863	        -4992.38	         3015.47	        -1976.91
     335	 1.99244	 9.23732	        -4979.62	          3003.1	        -1976.52
     336	 1.98276	  9.2942	        -4964.65	         2988.58	        -1976.07
     337	 1.97582	 9.33623	        -4954.15	         2978.17	        -1975.98
     338	 1.97278	 9.35697	        -4949.83	         2973.61	        -1976.22
     339	 1.97171	 9.36681	        -4948.44	         2972.01	        -1976.43
     340	  1.9706	 9.37615	        -4946.78	         2970.33	        -1976.45
     341	  1.9689	 9.38718	        -4944.18	         2967.79	        -1976.39
     342	 1.96688	 9.39816	        -4941.15	         2964.77	        -1976.38
     343	 1.96472	 9.40824	         -4937.9	         2961.53	        -1976.37
     344	 1.96266	 9.41611	        -4934.75	         2958.43	        -1976.32
     345	 1.96123	 9.41872	        -4932.57	         2956.28	        -1976.29
     346	 1.96083	 9.41388	        -4931.98	         2955.69	        -1976.29
     347	 1.96174	 9.40071	         -4933.3	         2957.05	        -1976.25
     348	 1.96455	 9.37648	        -4937.42	         2961.27	        -1976.15
     349	 1.97017	 9.33701	        -4945.78	         2969.69	        -1976.08
     350	 1.97907	 9.28046	        -4959.15	         2983.04	        -1976.12
     351	  1.9905	 9.21124	         -4976.5	         3000.19	        -1976.31
     352	 2.00217	 9.14216	        -4994.28	         3017.69	        -1976.59
     353	 2.01115	 9.08926	        -5007.94	         3031.17	        -1976.77
     354	 2.01551	 9.06312	        -5014.47	         3037.71	        -1976.76
     355	 2.01524	 9.06355	        -5013.91	          3037.3	        -1976.61
     356	 2.01173	 9.08251	        -5008.51	         3032.03	        -1976.49
     357	 2.00649	 9.11121	        -5000.56	         3024.18	        -1976.39
     358	 2.00109	 9.14103	        -4992.22	         3016.08	        -1976.14
     359	 1.99819	 9.15747	        -4987.46	         3011.72	        -1975.74
     360	 2.00127	 9.14141	        -4991.86	         3016.35	        -1975.51
     361	 2.01206	 9.08368	        -5008.22	         3032.52	         -1975.7
     362	 2.02833	  8.9964	        -5033.16	         3056.93	        -1976.23
     363	 2.04451	 8.90966	        -5058.04	         3081.21	        -1976.83
     364	 2.05446	 8.85658	        -5073.29	         3096.13	        -1977.16
     365	 2.05462	  8.8563	        -5073.42	         3096.36	        -1977.05
     366	 2.04576	 8.90481	        -5059.67	         3083.07	         -1976.6
     367	 2.03212	 8.97947	         -5038.7	         3062.62	        -1976.09
     368	 2.01875	 9.05324	        -5018.35	         3042.56	        -1975.78
     369	 2.00893	 9.10827	        -5003.62	         3027.84	        -1975.78
     370	 2.00317	 9.14134	        -4995.19	          3019.2	           -1976
     371	 1.99986	  9.1603	        -4990.47	         3014.23	        -1976.24
     372	 1.99708	 9.17494	        -4986.39	         3010.06	        -1976.33
     373	 1.99431	   9.188	         -4982.1	         3005.91	         -1976.2
     374	 1.99299	 9.19214	        -4979.89	         3003.93	        -1975.96
     375	  1.9953	 9.17625	        -4983.28	         3007.39	        -1975.89
     376	 2.00184	 9.13763	        -4993.31	         3017.19	        -1976.12
     377	 2.01047	 9.08861	        -5006.56	         3030.14	        -1976.42
     378	 2.01826	  9.0456	        -5018.36	         3041.83	        -1976.53
     379	 2.02343	  9.0179	         -5026.2	         3049.59	        -1976.61
     380	 2.02472	 9.01221	        -5028.31	         3051.53	        -1976.78
     381	 2.02066	 9.03676	         -5022.3	         3045.44	        -1976.87
     382	 2.01069	 9.09465	        -5007.23	         3030.47	        -1976.75
     383	 1.99603	 9.17864	        -4985.04	         3008.49	        -1976.55
     384	 1.97898	 9.27585	        -4959.27	         2982.91	        -1976.36
     385	 1.96188	 9.37324	        -4933.42	         2957.26	        -1976.17
     386	   1.947	 9.45793	        -4910.96	         2934.94	        -1976.02
     387	 1.93613	 9.51964	        -4894.64	         2918.64	        -1976.01
     388	 1.92986	 9.55486	        -4885.35	         2909.23	        -1976.12
     389	  1.9278	 9.56609	        -4882.29	         2906.14	        -1976.15
     390	 1.93024	 9.55279	        -4885.77	         2909.79	        -1975.98
     391	 1.93835	  9.5086	        -4897.98	         2921.96	        -1976.01
     392	  1.9512	 9.43875	        -4917.66	         2941.24	        -1976.42
     393	 1.96472	 9.36593	        -4938.31	         2961.52	        -1976.79
     394	 1.97454	 9.31327	        -4953.26	         2976.25	           -1977
     395	 1.97785	 9.29547	        -4958.29	         2981.22	        -1977.07
     396	 1.97415	 9.31592	        -4952.48	         2975.66	        -1976.82
     397	 1.96622	 9.36031	        -4940.15	         2963.78	        -1976.37
