    Step 	 temperature 	 pressure 	 Potential Energy 	 Kinetic Energy 	 Sum Energy

       0	 1.58373	0.0644335	         -650.63	          2376.5	         1725.87
       1	 1.58386	0.0643961	        -650.822	         2376.69	         1725.87
       2	 1.58424	0.0642851	        -651.395	         2377.26	         1725.87
       3	 1.58488	0.0641007	        -652.351	         2378.22	         1725.87
       4	 1.58577	0.0638435	         -653.69	         2379.56	         1725.87
       5	 1.58692	0.0635139	        -655.417	         2381.29	         1725.87
       6	 1.58834	0.0631129	        -657.535	          2383.4	         1725.87
       7	 1.59001	0.0626416	        -660.049	         2385.92	         1725.87
       8	 1.59196	0.0621018	        -662.966	         2388.84	         1725.87
       9	 1.59418	0.0614957	        -666.292	         2392.16	         1725.87
      10	 1.59667	0.0608264	        -670.034	         2395.91	         1725.87
      11	 1.59945	0.0600984	        -674.201	         2400.07	         1725.87
      12	 1.60252	0.0593173	          -678.8	         2404.67	         1725.87
      13	 1.60588	0.0584915	        -683.839	         2409.71	         1725.87
      14	 1.60953	0.057632	        -689.324	          2415.2	         1725.87
      15	 1.61349	0.0567542	        -695.257	         2421.13	         1725.87
      16	 1.61774	0.0558794	        -701.637	         2427.51	         1725.87
      17	 1.62228	0.0550372	        -708.455	         2434.33	         1725.87
      18	 1.62711	0.0542692	        -715.691	         2441.56	         1725.87
      19	 1.63218	0.0536333	        -723.304	         2449.16	         1725.86
      20	 1.63745	0.0532109	        -731.227	         2457.08	         1725.85
      21	 1.64286	0.0531151	        -739.352	         2465.19	         1725.84
      22	 1.64829	0.0535009	        -747.517	         2473.34	         1725.82
      23	 1.65359	0.0545722	        -755.489	         2481.28	         1725.79
      24	 1.65855	0.0565765	        -762.969	         2488.73	         1725.76
      25	 1.66298	0.0597665	        -769.635	         2495.37	         1725.73
      26	 1.66673	0.0642987	        -775.276	            2501	         1725.72
      27	 1.66991	0.0700681	        -780.016	         2505.76	         1725.75
      28	 1.67291	0.0765931	        -784.475	         2510.27	         1725.79
      29	  1.6763	0.0831985	        -789.537	         2515.35	         1725.81
      30	 1.68034	0.0895438	         -795.64	          2521.4	         1725.76
      31	 1.68472	0.095975	        -802.304	         2527.98	         1725.68
      32	  1.6888	0.103257	         -808.49	          2534.1	         1725.61
      33	 1.69194	0.112076	        -813.255	         2538.81	         1725.56
      34	  1.6938	0.122808	        -816.056	          2541.6	         1725.54
      35	 1.69429	0.135474	        -816.786	         2542.34	         1725.55
      36	 1.69368	 0.14971	         -815.82	         2541.41	         1725.59
      37	 1.69251	0.164777	        -814.007	         2539.66	         1725.66
      38	 1.69155	0.179699	          -812.5	         2538.22	         1725.72
      39	 1.69153	0.193513	        -812.438	          2538.2	         1725.76
      40	 1.69296	0.205565	        -814.577	         2540.34	         1725.76
      41	 1.69592	 0.21569	        -819.047	         2544.77	         1725.72
      42	  1.7001	0.224202	        -825.377	         2551.04	         1725.67
      43	 1.70498	 0.23169	        -832.759	         2558.37	         1725.61
      44	 1.71005	0.238752	        -840.396	         2565.98	         1725.58
      45	 1.71497	0.245782	        -847.779	         2573.35	         1725.57
      46	 1.71967	 0.25287	        -854.804	          2580.4	         1725.59
      47	  1.7243	0.259836	        -861.724	         2587.35	         1725.63
      48	 1.72915	0.266368	        -868.974	         2594.62	         1725.65
      49	 1.73445	0.272201	        -876.919	         2602.57	         1725.65
      50	 1.74023	  0.2773	        -885.624	         2611.25	         1725.63
      51	 1.74625	0.281963	        -894.708	         2620.27	         1725.57
      52	 1.75198	0.286789	        -903.377	         2628.87	         1725.49
      53	 1.75684	 0.29245	        -910.715	         2636.16	         1725.44
      54	  1.7605	0.299311	        -916.192	         2641.65	         1725.45
      55	 1.76324	0.307025	        -920.209	         2645.75	         1725.54
      56	 1.76604	0.314399	        -924.293	         2649.96	         1725.67
      57	 1.77017	0.319924	         -930.42	         2656.16	         1725.74
      58	 1.77623	0.322847	        -939.568	         2665.25	         1725.68
      59	  1.7837	0.323802	        -950.891	         2676.45	         1725.55
      60	 1.79138	0.324222	        -962.502	         2687.97	         1725.46
      61	 1.79828	0.325288	        -972.876	         2698.32	         1725.44
      62	   1.804	0.327477	        -981.439	          2706.9	         1725.46
      63	 1.80857	0.330759	        -988.278	         2713.76	         1725.48
      64	 1.81213	0.334974	        -993.614	          2719.1	         1725.48
      65	 1.81475	0.340031	         -997.54	         2723.02	         1725.48
      66	 1.81647	0.345839	        -1000.12	         2725.61	         1725.49
      67	 1.81752	0.352106	        -1001.65	         2727.18	         1725.53
      68	 1.81835	0.358234	        -1002.85	         2728.43	         1725.58
      69	 1.81959	 0.36346	        -1004.66	         2730.28	         1725.62
      70	 1.82167	0.367198	        -1007.79	         2733.41	         1725.62
      71	 1.82467	0.369351	        -1012.33	          2737.9	         1725.57
      72	 1.82821	0.370338	        -1017.71	         2743.21	          1725.5
      73	 1.83175	0.370794	        -1023.07	         2748.53	         1725.46
      74	 1.83496	0.371139	        -1027.88	         2753.34	         1725.46
      75	 1.83798	0.371231	        -1032.35	         2757.87	         1725.52
      76	 1.84139	0.370416	        -1037.42	         2762.99	         1725.57
      77	  1.8457	0.368128	        -1043.87	         2769.45	         1725.58
      78	   1.851	0.364329	        -1051.84	          2777.4	         1725.57
      79	 1.85708	0.359325	        -1060.97	         2786.52	         1725.55
      80	 1.86362	0.353533	         -1070.8	         2796.33	         1725.53
      81	 1.87025	0.347465	        -1080.76	         2806.27	         1725.51
      82	 1.87655	0.341652	        -1090.23	         2815.72	         1725.49
      83	  1.8822	0.336544	        -1098.72	          2824.2	         1725.48
      84	 1.88695	0.332485	        -1105.86	         2831.32	         1725.46
      85	 1.89063	0.329711	        -1111.39	         2836.84	         1725.46
      86	 1.89315	0.328348	        -1115.17	         2840.62	         1725.45
