    Step 	 temperature 	 pressure 	 Potential Energy 	 Kinetic Energy 	 Sum Energy
      92	 1.98918	 1.79388	        -3738.03	         2994.36	        -743.668
      93	 1.98777	 1.79933	        -3736.05	         2992.24	         -743.81
      94	 1.98537	 1.80779	        -3732.34	         2988.65	        -743.693
      95	 1.98266	  1.8165	         -3728.1	         2984.58	        -743.526
      96	 1.98086	 1.82084	         -3725.4	         2981.88	        -743.517
      97	 1.98008	 1.82058	        -3724.33	          2980.7	        -743.629
      98	 1.97937	 1.81925	        -3723.36	         2979.65	        -743.713
      99	 1.97802	 1.81965	         -3721.3	         2977.61	        -743.686
     100	 1.97625	 1.82118	        -3718.54	         2974.96	        -743.585
     101	 1.97489	 1.82105	        -3716.48	         2972.93	        -743.551
     102	 1.97421	 1.81855	        -3715.56	          2971.9	        -743.664
     103	 1.97328	 1.81717	         -3714.3	         2970.51	         -743.79
     104	 1.97116	 1.82057	        -3711.09	         2967.32	        -743.766
     105	 1.96809	 1.82776	        -3706.34	         2962.72	        -743.615
     106	 1.96546	 1.83367	        -3702.25	         2958.77	         -743.48
     107	 1.96463	 1.83338	        -3700.95	         2957.53	        -743.421
     108	 1.96632	  1.8243	        -3703.49	         2960.06	        -743.424
     109	 1.97056	  1.8063	        -3709.92	         2966.42	        -743.496
     110	 1.97668	 1.78178	        -3719.22	         2975.61	         -743.61
     111	 1.98364	 1.75477	        -3729.75	         2986.05	        -743.696
     112	 1.99048	 1.72893	        -3740.07	          2996.3	         -743.77
     113	 1.99619	 1.70786	        -3748.78	         3004.87	        -743.904
     114	 1.99938	 1.69674	        -3753.68	         3009.66	        -744.026
     115	 1.99886	 1.69994	        -3752.88	         3008.88	        -743.999
     116	 1.99477	  1.7169	        -3746.59	         3002.74	        -743.851
     117	 1.98841	 1.74269	        -3736.89	          2993.2	        -743.683
     118	  1.9815	  1.7711	        -3726.39	         2982.83	        -743.555
     119	 1.97542	 1.79694	         -3717.2	         2973.71	        -743.491
     120	 1.97097	 1.81714	        -3710.51	         2967.04	        -743.472
     121	  1.9685	 1.83025	        -3706.77	         2963.34	        -743.432
     122	  1.9684	 1.83478	        -3706.56	         2963.18	         -743.38
     123	   1.971	 1.82933	        -3710.46	         2967.09	        -743.374
     124	 1.97622	 1.81421	        -3718.35	         2974.92	        -743.429
     125	 1.98335	 1.79197	        -3729.16	         2985.61	        -743.548
     126	   1.991	 1.76747	        -3740.83	         2997.08	        -743.747
     127	 1.99715	 1.74785	        -3750.25	          3006.3	        -743.941
     128	 2.00003	  1.7395	         -3754.6	         3010.64	        -743.958
     129	 1.99958	 1.74285	         -3753.7	         3009.95	         -743.75
     130	 1.99766	 1.75112	        -3750.58	         3007.08	        -743.495
     131	 1.99659	 1.75602	         -3748.9	         3005.47	        -743.432
     132	 1.99705	 1.75504	        -3749.73	         3006.17	        -743.564
     133	 1.99808	 1.75176	        -3751.41	         3007.71	        -743.702
     134	  1.9985	  1.7503	        -3752.07	         3008.33	        -743.734
     135	 1.99806	 1.75152	        -3751.36	         3007.68	        -743.674
     136	 1.99747	 1.75314	        -3750.37	         3006.79	         -743.58
     137	  1.9978	 1.75161	        -3750.79	         3007.29	        -743.494
     138	 1.99995	 1.74401	        -3754.01	         3010.51	        -743.499
     139	 2.00377	 1.73089	        -3759.89	         3016.24	        -743.652
     140	 2.00773	 1.71778	        -3766.03	         3022.18	        -743.843
     141	 2.00989	 1.71169	        -3769.34	         3025.43	        -743.919
     142	 2.00927	 1.71607	        -3768.33	         3024.49	        -743.839
     143	 2.00627	 1.72928	         -3763.7	         3019.99	        -743.709
     144	  2.0019	 1.74753	        -3757.06	         3013.43	        -743.626
     145	 1.99696	  1.7678	        -3749.58	         3006.02	        -743.558
     146	 1.99216	 1.78742	         -3742.3	         2998.83	         -743.47
     147	  1.9883	 1.80333	        -3736.46	         2993.04	         -743.42
     148	 1.98579	  1.8138	        -3732.74	         2989.27	        -743.462
     149	 1.98427	  1.8201	        -3730.55	         2986.99	        -743.557
     150	 1.98289	 1.82528	        -3728.55	         2984.93	        -743.626
     151	 1.98096	 1.83184	        -3725.68	         2982.03	        -743.649
     152	 1.97818	 1.84078	         -3721.5	         2977.86	        -743.642
     153	 1.97462	 1.85191	        -3716.14	         2972.52	        -743.613
     154	 1.97062	 1.86401	         -3710.1	         2966.52	        -743.571
     155	 1.96675	 1.87507	        -3704.22	          2960.7	        -743.511
