    Step 	 temperature 	 pressure 	 Potential Energy 	 Kinetic Energy 	 Sum Energy

       0	 2.17063	-1.55462	        -3415.21	         3259.48	        -155.734
       1	 2.17071	-1.55136	        -3415.35	          3259.6	         -155.75
       2	  2.1709	-1.54141	        -3415.65	         3259.88	        -155.769
       3	 2.17104	 -1.5243	        -3415.88	         3260.08	        -155.803
       4	 2.17084	-1.49923	        -3415.64	         3259.79	        -155.854
       5	  2.1699	-1.46495	         -3414.3	         3258.38	        -155.927
       6	 2.16763	-1.41979	           -3411	         3254.97	        -156.025
       7	 2.16325	-1.36149	        -3404.55	          3248.4	        -156.153
       8	 2.15574	-1.28726	        -3393.45	         3237.14	        -156.313
       9	 2.14388	-1.19378	        -3375.85	         3219.35	        -156.501
      10	 2.12629	-1.07752	        -3349.66	         3192.96	        -156.696
      11	 2.10169	-0.935393	        -3312.92	         3156.06	        -156.856
      12	  2.0693	-0.766029	         -3264.4	         3107.48	        -156.923
      13	  2.0294	-0.571332	        -3204.46	         3047.62	        -156.842
      14	 1.98372	-0.357734	        -3135.71	         2979.11	          -156.6
      15	 1.93556	-0.13622	         -3063.1	         2906.86	        -156.243
      16	 1.88917	0.0792838	        -2993.14	         2837.27	        -155.867
      17	 1.84881	0.274966	        -2932.33	         2776.74	        -155.591
      18	  1.8176	0.440588	        -2885.42	         2729.93	        -155.487
      19	 1.79683	0.571541	         -2854.3	         2698.76	        -155.539
      20	 1.78606	0.668541	        -2838.29	         2682.61	        -155.683
      21	 1.78377	 0.73578	        -2835.04	         2679.19	        -155.855
      22	 1.78802	0.779012	        -2841.57	         2685.55	        -156.023
      23	 1.79676	0.804349	        -2854.84	         2698.66	        -156.179
      24	 1.80812	0.817662	        -2872.01	          2715.7	        -156.314
      25	 1.82048	0.824118	        -2890.66	         2734.25	        -156.411
      26	 1.83271	0.827577	        -2909.03	         2752.59	        -156.449
      27	 1.84428	 0.83002	        -2926.38	         2769.95	        -156.429
      28	 1.85527	0.831677	        -2942.83	         2786.43	        -156.405
      29	  1.8658	0.832478	        -2958.67	         2802.22	        -156.452
      30	 1.87546	0.833912	        -2973.29	         2816.72	        -156.573
      31	 1.88337	0.838923	        -2985.25	         2828.59	        -156.659
      32	 1.88908	0.849145	        -2993.75	         2837.15	        -156.594
      33	 1.89347	0.862176	        -3000.16	         2843.73	         -156.43
      34	 1.89813	0.873263	         -3007.1	         2850.71	        -156.381
      35	 1.90373	0.880529	        -3015.57	         2859.11	        -156.459
      36	 1.90983	 0.88548	        -3024.78	         2868.26	        -156.517
      37	 1.91594	0.889509	        -3033.98	         2877.44	        -156.537
      38	 1.92192	0.893032	        -3042.96	          2886.4	         -156.56
      39	 1.92768	 0.89628	        -3051.62	         2895.04	        -156.577
      40	  1.9333	0.899135	        -3060.02	         2903.47	         -156.55
      41	  1.9392	0.900433	        -3068.82	         2912.33	        -156.491
      42	 1.94596	0.898468	        -3078.95	         2922.47	        -156.477
      43	  1.9537	0.892958	        -3090.63	         2934.08	        -156.547
      44	 1.96177	0.885957	        -3102.83	         2946.19	        -156.648
      45	 1.96917	0.880563	           -3114	         2957.28	        -156.723
      46	 1.97507	0.879298	        -3122.89	         2966.13	        -156.753
      47	 1.97912	0.883379	        -3128.95	         2972.21	         -156.74
      48	  1.9814	0.892708	        -3132.33	         2975.62	        -156.707
      49	 1.98221	0.906418	        -3133.52	         2976.84	        -156.685
      50	 1.98185	0.923654	           -3133	         2976.31	        -156.695
      51	 1.98043	0.944089	         -3130.9	         2974.17	        -156.728
      52	 1.97795	0.967618	        -3127.18	         2970.45	        -156.735
