    Step 	 temperature 	 pressure 	 Potential Energy 	 Kinetic Energy 	 Sum Energy

       0	 2.20021	-1.49833	         -728.72	         721.564	         -7.1555
       1	 2.20038	-1.49505	          -728.8	         721.617	          -7.183
       2	 2.20074	-1.48458	        -728.923	         721.735	        -7.18784
       3	 2.20104	-1.46638	        -729.029	         721.833	        -7.19634
       4	 2.20096	-1.43945	        -729.015	         721.806	         -7.2093
       5	 2.20001	 -1.4023	        -728.725	         721.497	        -7.22781
       6	 2.19749	-1.35291	        -727.936	         720.683	         -7.2533
       7	 2.19247	-1.28853	        -726.343	         719.056	        -7.28721
       8	 2.18371	-1.20573	        -723.546	         716.216	        -7.33018
       9	 2.16968	-1.10039	        -719.052	         711.672	        -7.38003
      10	 2.14876	-0.968274	        -712.322	         704.894	        -7.42835
      11	 2.11961	-0.806213	        -702.907	         695.449	        -7.45846
      12	 2.08191	-0.614231	        -690.687	         683.233	        -7.45334
      13	 2.03693	-0.397318	        -676.077	          668.66	        -7.41705
      14	 1.98722	-0.164561	        -659.933	         652.556	        -7.37721
      15	 1.93558	0.0742461	        -643.166	         635.823	        -7.34253
      16	  1.8846	0.309939	        -626.597	         619.305	        -7.29163
      17	 1.83728	0.532124	        -611.197	         603.975	          -7.222
      18	 1.79708	0.729146	        -598.111	         590.951	        -7.16029
      19	 1.76694	0.891169	        -588.311	         581.183	        -7.12775
      20	 1.74841	 1.01279	        -582.305	          575.18	        -7.12516
      21	 1.74159	 1.09327	        -580.115	         572.972	        -7.14273
      22	 1.74551	  1.1354	        -581.413	         574.242	        -7.17131
      23	 1.75855	 1.14416	        -585.672	         578.466	        -7.20596
      24	 1.77871	 1.12592	        -592.242	         584.997	        -7.24501
      25	 1.80377	 1.08797	        -600.404	         593.117	        -7.28677
      26	 1.83141	 1.03804	        -609.399	         602.071	        -7.32764
      27	 1.85938	0.983669	        -618.496	         611.134	        -7.36154
      28	 1.88582	0.931288	        -627.086	         619.703	        -7.38329
      29	 1.90948	0.885514	         -634.76	         627.368	        -7.39206
      30	 1.92973	0.848973	        -641.321	         633.928	         -7.3934
      31	 1.94635	0.822952	        -646.711	         639.314	        -7.39693
      32	 1.95917	0.808508	        -650.878	         643.468	        -7.40972
      33	 1.96776	0.807264	        -653.683	         646.249	        -7.43314
      34	 1.97137	0.821513	        -654.885	          647.42	        -7.46504
      35	 1.96913	0.853747	        -654.193	         646.695	        -7.49727
      36	  1.9605	0.905386	        -651.405	         643.898	        -7.50737
      37	 1.94624	 0.97396	        -646.743	         639.277	        -7.46526
      38	 1.92942	  1.0501	        -641.207	         633.827	        -7.37979
      39	 1.91457	 1.11967	        -636.344	         629.015	        -7.32913
      40	 1.90456	 1.17329	         -633.14	         625.774	        -7.36624
      41	 1.89883	 1.21237	        -631.337	         623.915	        -7.42189
      42	 1.89574	 1.24165	        -630.326	         622.914	        -7.41226
      43	 1.89557	 1.25998	        -630.234	          622.86	        -7.37334
      44	 1.89947	 1.26378	        -631.505	         624.125	        -7.37995
      45	   1.907	 1.25484	        -633.981	         626.564	        -7.41698
      46	 1.91643	 1.23883	        -637.054	         629.618	        -7.43623
      47	 1.92659	 1.21962	        -640.337	          632.91	        -7.42647
      48	 1.93756	 1.19743	        -643.868	         636.465	        -7.40332
      49	    1.95	  1.1707	        -647.892	         640.497	         -7.3952
      50	 1.96395	  1.1397	        -652.443	         645.016	        -7.42679
      51	  1.9778	 1.10941	        -656.998	         649.504	        -7.49471
      52	 1.98858	 1.08891	        -660.553	         652.997	        -7.55652
      53	 1.99374	 1.08601	        -662.233	         654.667	        -7.56584
      54	  1.9929	 1.10177	        -661.926	         654.395	        -7.53078
      55	 1.98749	 1.13154	        -660.159	         652.641	        -7.51747
      56	 1.97837	 1.17217	        -657.235	         649.686	        -7.54864
      57	 1.96522	 1.22435	        -652.973	         645.426	         -7.5475
      58	 1.94917	 1.28437	        -647.683	         640.227	         -7.4563
      59	 1.93477	 1.33825	        -642.889	         635.561	        -7.32814
      60	 1.92766	 1.36859	         -640.54	         633.258	        -7.28242
      61	 1.93001	 1.36875	        -641.365	         634.018	        -7.34735
      62	 1.93951	 1.34605	        -644.501	         637.097	        -7.40402
      63	 1.95339	 1.30896	        -648.993	         641.593	         -7.4006
      64	 1.97046	 1.26074	        -654.538	         647.124	        -7.41348
      65	 1.98906	 1.20654	         -660.62	          653.15	        -7.46985
      66	 2.00608	 1.15616	        -666.177	         658.667	        -7.50959
      67	 2.01904	 1.11738	        -670.363	         662.865	        -7.49799
      68	 2.02751	 1.09158	        -673.068	         665.608	        -7.45973
      69	 2.03238	 1.07617	         -674.62	         667.187	        -7.43313
      70	 2.03438	  1.0691	        -675.266	         667.834	        -7.43227
      71	 2.03337	 1.07068	        -674.951	         667.509	         -7.4424
      72	 2.02892	 1.08214	        -673.508	         666.067	        -7.44051
