    Step 	 temperature 	 pressure 	 Potential Energy 	 Kinetic Energy 	 Sum Energy
     177	 2.02291	0.962273	        -5512.94	         5246.88	        -266.061
     178	 2.01895	0.971777	        -5502.52	         5236.63	        -265.889
     179	 2.01513	0.981325	        -5492.39	         5226.72	        -265.672
     180	 2.01294	0.986406	        -5486.56	         5221.03	        -265.522
     181	 2.01339	0.983976	        -5487.78	         5222.22	        -265.562
     182	 2.01632	0.974534	        -5495.61	          5229.8	        -265.809
     183	 2.02038	0.962178	        -5506.35	         5240.33	        -266.026
     184	 2.02418	  0.9511	        -5516.28	         5250.19	         -266.09
     185	   2.027	0.943418	        -5523.62	          5257.5	        -266.128
     186	 2.02842	0.940437	        -5527.36	         5261.16	        -266.194
     187	 2.02804	0.943383	        -5526.42	          5260.2	        -266.219
     188	 2.02584	0.952455	        -5520.62	         5254.49	        -266.128
     189	 2.02241	0.965888	        -5511.56	          5245.6	        -265.959
     190	 2.01874	0.980676	        -5501.93	         5236.07	        -265.855
     191	 2.01545	 0.99482	        -5493.49	         5227.56	        -265.928
     192	 2.01227	 1.00904	        -5485.47	         5219.31	        -266.159
     193	 2.00807	 1.02643	        -5474.84	         5208.43	        -266.409
     194	  2.0017	 1.05024	        -5458.41	         5191.92	        -266.491
     195	 1.99292	 1.08092	        -5435.47	         5169.16	        -266.307
     196	 1.98295	 1.11464	        -5409.24	         5143.31	        -265.933
     197	 1.97401	 1.14459	        -5385.69	         5120.14	        -265.554
     198	 1.96835	 1.16392	         -5370.8	         5105.48	        -265.321
     199	 1.96736	 1.16843	        -5368.21	          5102.9	         -265.31
     200	 1.97104	 1.15799	        -5377.96	         5112.44	        -265.524
     201	 1.97807	 1.13648	        -5396.51	         5130.67	        -265.841
     202	  1.9865	 1.10979	        -5418.62	         5152.52	        -266.098
     203	  1.9946	 1.08316	        -5439.73	         5173.52	        -266.214
     204	 2.00141	 1.05964	        -5457.36	         5191.16	        -266.198
     205	 2.00673	 1.04009	        -5471.07	         5204.95	        -266.119
     206	 2.01073	 1.02419	        -5481.41	         5215.33	        -266.085
     207	 2.01345	 1.01204	         -5488.5	         5222.36	        -266.136
     208	  2.0146	  1.0046	         -5491.5	         5225.35	         -266.15
     209	 2.01421	 1.00197	        -5490.32	         5224.35	        -265.971
     210	 2.01321	 1.00146	        -5487.44	         5221.74	        -265.696
     211	 2.01287	0.999159	        -5486.45	         5220.86	         -265.59
     212	 2.01368	0.993677	        -5488.62	         5222.97	        -265.655
     213	 2.01523	0.986324	        -5492.75	         5226.97	         -265.78
     214	  2.0167	0.979435	        -5496.72	         5230.79	        -265.925
     215	 2.01731	 0.97537	        -5498.41	         5232.37	        -266.039
     216	 2.01656	0.975604	        -5496.49	         5230.43	        -266.067
     217	 2.01456	0.979878	        -5491.25	         5225.26	        -265.994
     218	 2.01202	0.986153	        -5484.56	         5218.65	        -265.903
     219	 2.00975	0.992016	        -5478.64	         5212.78	        -265.863
     220	 2.00835	0.995881	        -5474.98	         5209.15	        -265.833
     221	 2.00812	0.996888	        -5474.41	         5208.54	         -265.87
     222	 2.00883	0.995697	        -5476.39	         5210.39	        -265.997
     223	 2.00973	0.994653	        -5478.83	         5212.73	        -266.106
     224	 2.00994	0.996292	        -5479.47	         5213.28	        -266.196
     225	 2.00867	 1.00287	        -5476.26	         5209.99	        -266.274
     226	 2.00532	 1.01614	        -5467.57	         5201.29	        -266.275
     227	  1.9998	 1.03625	        -5453.14	         5186.98	        -266.162
     228	 1.99272	 1.06126	        -5434.63	         5168.64	        -265.981
     229	 1.98516	 1.08789	        -5414.87	         5149.04	        -265.832
     230	 1.97806	 1.11313	        -5396.42	         5130.63	        -265.791
     231	 1.97184	 1.13552	        -5380.38	         5114.52	        -265.858
     232	 1.96643	 1.15514	        -5366.41	          5100.5	        -265.916
     233	 1.96183	 1.17189	        -5354.39	         5088.57	        -265.825
     234	 1.95867	 1.18369	        -5346.05	         5080.39	        -265.664
     235	 1.95779	 1.18786	        -5343.76	          5078.1	        -265.655
     236	 1.95926	 1.18411	        -5347.67	          5081.9	        -265.777
     237	 1.96238	 1.17448	        -5355.88	         5089.98	        -265.896
     238	 1.96633	 1.16135	        -5366.21	         5100.23	        -265.974
     239	 1.97049	 1.14659	        -5377.04	         5111.01	        -266.028
     240	 1.97434	  1.1317	        -5387.11	         5121.01	        -266.102
     241	 1.97739	 1.11827	        -5395.09	         5128.91	        -266.176
     242	 1.97926	 1.10757	        -5399.89	         5133.73	        -266.151
     243	 1.98016	 1.09913	        -5402.03	         5136.08	        -265.956
     244	 1.98122	 1.08983	         -5404.5	         5138.83	        -265.668
     245	 1.98392	 1.07543	        -5411.33	         5145.82	        -265.517
     246	 1.98894	 1.05404	        -5424.45	         5158.85	        -265.605
     247	 1.99573	 1.02761	        -5442.22	         5176.44	        -265.771
     248	 2.00315	0.999678	        -5461.54	         5195.67	        -265.864
     249	 2.01032	0.972929	        -5480.14	         5214.26	        -265.881
     250	 2.01679	0.948809	        -5496.88	         5231.02	        -265.862
     251	 2.02236	0.927966	         -5511.3	         5245.47	        -265.823
     252	 2.02705	0.910506	        -5523.41	         5257.63	        -265.776
     253	 2.03096	0.896218	        -5533.49	         5267.74	        -265.748
     254	  2.0341	0.885041	        -5541.68	          5275.9	        -265.776
     255	 2.03629	0.877601	        -5547.44	         5281.57	        -265.866
     256	 2.03704	0.875305	        -5549.48	          5283.5	         -265.98
     257	  2.0358	0.879709	        -5546.34	         5280.29	        -266.054
     258	 2.03229	0.891539	        -5537.25	          5271.2	        -266.053
     259	 2.02669	0.910136	        -5522.68	         5256.69	        -265.985
     260	 2.01963	0.933542	        -5504.24	         5238.38	        -265.867
     261	 2.01202	0.958887	        -5484.39	         5218.65	        -265.739
     262	 2.00483	0.983158	        -5465.69	         5200.02	        -265.677
     263	 1.99867	 1.00442	        -5449.77	         5184.05	        -265.728
     264	 1.99353	 1.02258	        -5436.59	         5170.74	        -265.854
     265	 1.98901	  1.0388	        -5424.97	         5159.01	        -265.962
     266	 1.98468	 1.05421	        -5413.81	          5147.8	        -266.007
     267	 1.98043	  1.0691	        -5402.79	         5136.78	        -266.003
     268	  1.9764	 1.08301	        -5392.27	         5126.33	        -265.935
     269	 1.97308	 1.09449	        -5383.52	         5117.73	        -265.784
     270	 1.97132	 1.10103	        -5378.79	         5113.16	        -265.634
     271	 1.97186	 1.10034	        -5380.16	         5114.58	        -265.586
     272	 1.97491	 1.09188	        -5388.13	         5122.47	        -265.655
     273	 1.97996	 1.07719	        -5401.36	         5135.57	        -265.799
     274	 1.98609	 1.05909	         -5417.4	         5151.46	        -265.938
     275	 1.99238	 1.04047	        -5433.78	         5167.75	        -266.029
     276	 1.99814	 1.02343	        -5448.78	         5182.69	         -266.09
     277	   2.003	 1.00932	        -5461.39	         5195.28	        -266.106
     278	 2.00698	0.998379	        -5471.58	         5205.58	        -265.999
     279	 2.01067	0.989036	        -5481.04	         5215.15	        -265.893
     280	 2.01449	0.980044	        -5491.11	         5225.06	        -266.044
     281	  2.0177	0.973839	        -5499.65	         5233.38	        -266.269
     282	 2.01906	 0.97415	        -5503.24	          5236.9	        -266.336
     283	 2.01803	0.982422	        -5500.48	         5234.23	        -266.255
     284	 2.01497	0.997424	        -5492.39	         5226.31	        -266.081
     285	 2.01082	  1.0162	         -5481.5	         5215.55	        -265.945
     286	 2.00639	 1.03604	        -5470.02	         5204.07	        -265.955
     287	 2.00186	 1.05617	        -5458.39	         5192.34	        -266.057
     288	   1.997	 1.07708	        -5445.84	         5179.74	        -266.099
     289	 1.99187	 1.09841	        -5432.42	         5166.43	        -265.985
     290	 1.98729	  1.1176	        -5420.32	         5154.57	        -265.751
     291	 1.98463	 1.13062	        -5413.22	         5147.66	        -265.565
     292	 1.98485	 1.13458	        -5413.86	         5148.24	        -265.617
     293	 1.98763	  1.1306	        -5421.35	         5155.45	        -265.899
     294	 1.99136	 1.12362	        -5431.33	         5165.11	        -266.217
     295	 1.99414	 1.11934	        -5438.72	         5172.31	         -266.41
     296	 1.99471	  1.1215	        -5440.23	         5173.81	        -266.425
     297	 1.99287	 1.13076	        -5435.32	         5169.01	        -266.303
     298	 1.98919	 1.14529	        -5425.65	         5159.49	        -266.156
     299	 1.98453	 1.16248	        -5413.49	         5147.41	        -266.081
     300	 1.97947	 1.18046	        -5400.36	         5134.28	        -266.076
     301	 1.97432	 1.19813	        -5386.97	         5120.94	        -266.035
     302	 1.96966	 1.21373	        -5374.71	         5108.85	        -265.862
     303	  1.9666	 1.22383	         -5366.6	         5100.92	        -265.681
     304	 1.96614	 1.22534	        -5365.42	         5099.73	         -265.69
     305	 1.96826	 1.21836	        -5371.07	         5105.24	         -265.83
     306	 1.97209	  1.2056	        -5381.17	         5115.15	        -266.015
     307	 1.97634	 1.19082	        -5392.39	         5126.18	        -266.211
     308	 1.97973	 1.17788	        -5401.33	         5134.97	        -266.354
     309	 1.98134	 1.16959	        -5405.51	         5139.15	        -266.365
     310	 1.98108	 1.16633	        -5404.66	         5138.46	        -266.208
     311	 1.97978	 1.16564	        -5401.05	         5135.08	        -265.966
     312	 1.97875	 1.16369	        -5398.19	         5132.41	        -265.776
     313	 1.97909	 1.15737	        -5398.94	          5133.3	        -265.647
     314	 1.98148	 1.14477	         -5405.1	         5139.51	        -265.587
     315	 1.98609	 1.12552	        -5417.14	         5151.46	        -265.682
     316	 1.99222	 1.10179	        -5433.25	         5167.33	        -265.917
     317	 1.99847	 1.07788	        -5449.67	         5183.53	        -266.139
     318	 2.00351	 1.05794	        -5462.82	         5196.59	        -266.224
     319	  2.0067	 1.04397	        -5471.05	         5204.87	         -266.18
     320	 2.00815	  1.0358	        -5474.72	         5208.64	        -266.083
     321	 2.00831	 1.03223	        -5475.06	         5209.04	        -266.018
     322	 2.00751	 1.03227	        -5472.98	         5206.97	        -266.011
     323	 2.00584	 1.03565	        -5468.67	         5202.64	        -266.026
     324	  2.0033	 1.04227	        -5462.08	         5196.05	        -266.033
     325	 1.99999	 1.05167	        -5453.46	         5187.47	         -265.99
     326	 1.99638	 1.06241	        -5443.97	         5178.12	        -265.848
     327	 1.99345	 1.07153	        -5436.19	         5170.53	        -265.661
     328	 1.99226	 1.07575	        -5433.07	         5167.45	        -265.619
     329	 1.99306	 1.07426	        -5435.31	         5169.52	        -265.791
     330	  1.9949	 1.06977	        -5440.33	         5174.27	        -266.052
     331	 1.99629	 1.06662	        -5444.11	         5177.89	        -266.224
     332	 1.99619	 1.06783	        -5443.85	         5177.64	        -266.214
     333	 1.99451	 1.07361	        -5439.37	         5173.28	        -266.088
     334	 1.99187	 1.08207	        -5432.39	         5166.43	        -265.952
     335	  1.9891	 1.09084	        -5425.09	         5159.24	        -265.845
     336	 1.98692	 1.09782	        -5419.37	         5153.59	        -265.784
     337	 1.98579	  1.1017	        -5416.48	         5150.68	        -265.806
     338	  1.9857	 1.10253	        -5416.39	         5150.44	        -265.949
     339	 1.98596	 1.10231	        -5417.28	          5151.1	        -266.174
     340	 1.98549	 1.10425	        -5416.23	          5149.9	        -266.331
     341	  1.9836	 1.11043	        -5411.32	            5145	        -266.316
     342	 1.98045	 1.12029	        -5403.02	         5136.84	        -266.179
     343	 1.97688	  1.1313	         -5393.6	         5127.57	        -266.029
     344	 1.97381	  1.1406	        -5385.56	         5119.63	        -265.929
     345	 1.97192	 1.14621	        -5380.61	         5114.72	        -265.881
     346	 1.97143	 1.14731	        -5379.38	         5113.44	        -265.943
     347	  1.9719	 1.14506	        -5380.78	         5114.67	         -266.11
     348	 1.97242	  1.1422	        -5382.24	         5116.02	        -266.222
     349	 1.97232	 1.14075	        -5381.96	         5115.77	        -266.189
     350	 1.97168	 1.14053	         -5380.2	         5114.11	        -266.089
     351	 1.97097	 1.14019	        -5378.29	         5112.27	        -266.027
     352	 1.97055	 1.13874	        -5377.18	         5111.18	        -266.002
     353	 1.97062	  1.1357	        -5377.29	         5111.36	         -265.93
     354	 1.97155	 1.13005	        -5379.58	         5113.76	         -265.82
     355	 1.97377	 1.12048	        -5385.32	         5119.52	        -265.806
     356	  1.9772	 1.10726	        -5394.36	         5128.41	         -265.95
     357	 1.98097	 1.09307	        -5404.34	         5138.18	        -266.157
     358	 1.98388	 1.08155	        -5412.01	         5145.72	        -266.289
     359	 1.98517	 1.07502	        -5415.32	         5149.06	        -266.262
     360	 1.98497	 1.07317	        -5414.65	         5148.55	        -266.102
     361	 1.98413	 1.07348	        -5412.31	         5146.36	        -265.955
     362	 1.98347	 1.07349	        -5410.56	         5144.66	        -265.899
     363	 1.98343	   1.072	        -5410.41	         5144.54	        -265.868
     364	 1.98418	 1.06841	        -5412.36	          5146.5	        -265.854
     365	 1.98576	 1.06258	         -5416.5	          5150.6	        -265.897
     366	 1.98789	 1.05526	        -5422.11	         5156.13	        -265.979
     367	 1.99011	 1.04783	        -5427.92	         5161.88	         -266.04
     368	 1.99206	 1.04139	        -5432.97	         5166.94	        -266.032
     369	  1.9937	 1.03608	        -5437.19	         5171.18	        -266.003
     370	 1.99509	 1.03172	        -5440.82	         5174.77	        -266.049
     371	   1.996	 1.02902	        -5443.27	         5177.13	        -266.133
     372	 1.99612	 1.02898	        -5443.59	         5177.45	        -266.141
     373	 1.99545	 1.03153	        -5441.83	          5175.7	        -266.126
     374	  1.9941	 1.03617	        -5438.36	          5172.2	         -266.16
     375	 1.99206	  1.0429	        -5433.06	         5166.93	        -266.129
     376	 1.98964	 1.05084	        -5426.64	         5160.66	        -265.978
     377	 1.98764	  1.0575	         -5421.3	         5155.47	        -265.831
     378	 1.98679	 1.06064	        -5419.09	         5153.27	        -265.821
     379	 1.98712	 1.06026	        -5420.05	         5154.12	        -265.931
     380	 1.98796	 1.05835	        -5422.37	          5156.3	        -266.066
     381	 1.98845	  1.0575	        -5423.74	         5157.57	        -266.165
     382	  1.9879	 1.05973	        -5422.38	         5156.15	        -266.229
     383	 1.98587	  1.0663	        -5417.16	         5150.87	        -266.287
     384	 1.98208	 1.07791	        -5407.37	         5141.06	         -266.31
     385	 1.97672	 1.09404	        -5393.31	         5127.17	        -266.143
     386	 1.97105	 1.11102	        -5378.22	         5112.45	        -265.764
     387	 1.96712	  1.1224	        -5367.87	         5102.29	        -265.578
     388	 1.96607	 1.12483	        -5365.25	         5099.56	        -265.692
     389	 1.96753	 1.11962	        -5369.11	         5103.34	        -265.773
     390	 1.97092	 1.10851	        -5377.95	         5112.14	        -265.811
     391	 1.97575	 1.09295	        -5390.61	         5124.66	        -265.957
     392	 1.98101	 1.07605	        -5404.49	         5138.28	        -266.207
     393	 1.98529	 1.06218	         -5415.7	         5149.38	        -266.323
     394	 1.98782	 1.05378	        -5422.15	         5155.93	        -266.221
     395	 1.98886	 1.05002	        -5424.71	         5158.62	        -266.089
     396	 1.98896	 1.04923	        -5424.91	          5158.9	        -266.007
     397	 1.98854	 1.05026	        -5423.75	          5157.8	        -265.947
     398	 1.98784	 1.05227	        -5421.92	         5155.99	        -265.932
     399	 1.98693	 1.05493	        -5419.58	         5153.62	        -265.957
     400	 1.98572	  1.0584	        -5416.45	         5150.49	        -265.958
     401	 1.98428	 1.06242	        -5412.65	         5146.76	        -265.887
     402	 1.98305	 1.06564	        -5409.31	         5143.56	        -265.747
     403	 1.98278	 1.06577	        -5408.47	         5142.88	        -265.591
     404	 1.98429	 1.06047	        -5412.28	         5146.77	        -265.503
     405	 1.98791	 1.04872	        -5421.71	         5156.17	        -265.536
     406	  1.9933	 1.03164	        -5435.81	         5170.14	        -265.669
     407	  1.9995	 1.01214	        -5452.03	          5186.2	        -265.828
     408	 2.00535	0.993674	        -5467.33	         5201.38	        -265.943
     409	 2.00997	0.978994	        -5479.31	         5213.34	        -265.976
     410	 2.01292	0.969397	        -5486.92	            5221	        -265.927
