    Step 	 temperature 	 pressure 	 Potential Energy 	 Kinetic Energy 	 Sum Energy

       0	 2.18608	-1.53644	        -1743.23	         1681.47	        -61.7545
       1	 2.18617	-1.53298	        -1743.32	         1681.54	        -61.7719
       2	 2.18635	-1.52231	        -1743.47	         1681.68	        -61.7845
       3	 2.18641	-1.50377	        -1743.54	         1681.73	        -61.8079
       4	 2.18596	-1.47622	        -1743.23	         1681.39	        -61.8453
       5	 2.18442	-1.43785	        -1742.11	          1680.2	        -61.9023
       6	 2.18087	-1.38604	        -1739.46	         1677.48	        -61.9861
       7	 2.17401	-1.31709	        -1734.31	         1672.21	        -62.1037
       8	 2.16206	-1.22614	        -1725.28	         1663.03	        -62.2509
       9	 2.14305	-1.10786	        -1710.82	         1648.43	        -62.3867
      10	 2.11568	-0.958946	        -1689.83	         1627.41	        -62.4174
      11	 2.08082	-0.782621	        -1662.95	         1600.64	        -62.3089
      12	 2.04147	-0.589048	        -1632.66	         1570.42	        -62.2407
      13	 1.99989	-0.386349	        -1600.79	         1538.49	        -62.3032
      14	 1.95634	-0.176214	        -1567.34	         1505.04	        -62.3076
      15	 1.91157	 0.03782	         -1532.8	         1470.65	        -62.1514
      16	 1.86872	0.245016	        -1499.67	         1437.75	        -61.9184
      17	 1.83218	0.431218	        -1471.42	         1409.68	        -61.7397
      18	 1.80534	0.585522	        -1450.74	         1389.07	        -61.6769
      19	 1.78938	0.703791	        -1438.53	         1376.82	        -61.7157
      20	 1.78346	 0.78819	        -1434.08	         1372.27	        -61.8122
      21	 1.78542	0.844865	         -1435.7	         1373.77	        -61.9257
      22	 1.79268	0.881529	        -1441.37	         1379.34	        -62.0299
      23	 1.80275	0.905725	        -1449.19	         1387.08	        -62.1125
      24	 1.81361	0.923828	        -1457.59	         1395.42	        -62.1695
      25	 1.82382	0.940562	        -1465.46	         1403.26	         -62.198
      26	 1.83261	 0.95871	        -1472.21	         1410.01	        -62.1978
      27	 1.83985	 0.97911	        -1477.76	         1415.57	        -62.1821
      28	  1.8458	 1.00139	        -1482.32	         1420.14	        -62.1752
      29	 1.85066	 1.02519	        -1486.06	         1423.88	        -62.1829
      30	 1.85453	 1.05049	        -1489.03	         1426.85	        -62.1863
      31	 1.85757	 1.07685	        -1491.36	         1429.18	        -62.1781
      32	 1.86015	 1.10314	        -1493.34	         1431.17	         -62.173
      33	 1.86264	 1.12824	        -1495.25	         1433.08	        -62.1756
      34	 1.86532	 1.15132	        -1497.31	         1435.13	        -62.1721
      35	 1.86858	 1.17121	        -1499.79	         1437.64	        -62.1537
      36	 1.87306	 1.18607	        -1503.21	         1441.08	        -62.1313
      37	 1.87941	 1.19397	        -1508.09	         1445.96	        -62.1379
      38	 1.88766	 1.19472	         -1514.5	         1452.29	        -62.2102
      39	 1.89671	  1.1915	        -1521.56	         1459.24	          -62.32
      40	 1.90492	 1.18922	        -1527.91	         1465.55	        -62.3655
      41	  1.9117	 1.18971	        -1533.06	         1470.75	        -62.3027
      42	 1.91807	 1.18977	        -1537.87	         1475.64	        -62.2245
      43	 1.92527	 1.18563	         -1543.4	         1481.18	        -62.2195
      44	 1.93337	 1.17717	        -1549.66	          1487.4	        -62.2628
      45	 1.94152	 1.16698	        -1555.96	         1493.65	        -62.3034
      46	 1.94886	 1.15758	         -1561.6	         1499.29	        -62.3103
      47	 1.95521	 1.14966	        -1566.44	         1504.17	        -62.2725
      48	 1.96117	 1.14161	        -1570.96	         1508.75	        -62.2169
      49	 1.96762	   1.131	        -1575.89	          1513.7	        -62.1933
      50	 1.97489	 1.11701	         -1581.5	         1519.28	        -62.2146
      51	 1.98253	 1.10115	         -1587.4	         1525.15	        -62.2483
      52	 1.98982	 1.08567	        -1593.02	         1530.75	        -62.2662
      53	 1.99628	   1.072	        -1597.97	         1535.71	        -62.2607
      54	 2.00188	 1.06031	        -1602.25	         1540.01	        -62.2363
      55	 2.00693	 1.04976	         -1606.1	         1543.89	        -62.2127
      56	  2.0117	 1.03959	        -1609.77	         1547.55	        -62.2163
      57	 2.01598	 1.03048	        -1613.09	         1550.84	        -62.2531
      58	   2.019	 1.02475	        -1615.46	         1553.16	        -62.3012
      59	 2.01981	 1.02519	        -1616.12	         1553.79	        -62.3317
      60	 2.01786	 1.03349	        -1614.62	         1552.29	        -62.3294
      61	 2.01325	 1.04927	        -1611.04	         1548.75	        -62.2976
      62	 2.00678	 1.07014	        -1606.02	         1543.78	        -62.2419
      63	 1.99988	 1.09193	        -1600.63	         1538.48	        -62.1519
      64	 1.99459	 1.10866	        -1596.47	         1534.42	        -62.0563
      65	 1.99274	 1.11482	        -1595.06	         1532.99	        -62.0698
      66	 1.99411	 1.11095	        -1596.25	         1534.05	        -62.2014
      67	 1.99653	 1.10389	        -1598.21	         1535.91	        -62.3038
      68	 1.99797	 1.09976	        -1599.33	         1537.01	        -62.3228
      69	 1.99774	 1.10058	        -1599.15	         1536.83	        -62.3156
      70	 1.99581	 1.10654	        -1597.69	         1535.35	        -62.3362
      71	 1.99192	 1.11857	        -1594.75	         1532.36	        -62.3873
      72	 1.98544	 1.13852	        -1589.82	         1527.39	        -62.4323
      73	 1.97598	 1.16747	        -1582.57	         1520.12	        -62.4447
      74	 1.96381	 1.20434	         -1573.2	         1510.77	         -62.429
      75	 1.94984	 1.24596	        -1562.43	         1500.04	        -62.3874
      76	 1.93568	 1.28729	        -1551.47	         1489.17	        -62.2996
      77	 1.92374	 1.32093	        -1542.18	            1480	        -62.1745
      78	 1.91672	 1.33859	        -1536.73	         1474.61	        -62.1171
      79	 1.91574	 1.33672	        -1536.07	         1473.86	        -62.2087
      80	 1.91926	 1.32017	        -1538.91	         1476.56	        -62.3489
      81	 1.92461	  1.2972	        -1543.08	         1480.67	        -62.4057
      82	 1.93032	 1.27247	        -1547.41	         1485.05	        -62.3537
      83	 1.93673	  1.2452	        -1552.25	         1489.98	        -62.2714
      84	 1.94475	 1.21285	         -1558.4	         1496.14	        -62.2603
      85	 1.95427	 1.17609	        -1565.77	         1503.45	         -62.323
      86	   1.964	 1.13895	        -1573.29	         1510.92	        -62.3724
      87	 1.97286	 1.10488	        -1580.08	         1517.73	         -62.356
      88	  1.9808	 1.07408	        -1586.13	         1523.82	         -62.308
      89	 1.98833	 1.04501	        -1591.89	         1529.61	        -62.2839
      90	 1.99575	 1.01703	        -1597.59	         1535.31	        -62.2807
      91	 2.00305	0.990357	        -1603.17	         1540.91	        -62.2646
      92	 2.01037	0.964685	        -1608.77	         1546.53	         -62.231
      93	 2.01813	0.938938	         -1614.7	         1552.49	        -62.2069
      94	 2.02653	0.912628	        -1621.17	         1558.95	        -62.2238
      95	 2.03507	0.887408	         -1627.8	          1565.5	        -62.2947
      96	 2.04231	0.867594	        -1633.46	         1571.06	        -62.4011
      97	 2.04629	0.859003	        -1636.62	         1574.12	        -62.4965
      98	 2.04544	0.866332	        -1635.99	         1573.46	        -62.5307
      99	 2.03937	0.890527	        -1631.29	         1568.81	        -62.4892
     100	 2.02924	0.928043	        -1623.42	         1561.02	        -62.3949
     101	 2.01728	0.972115	        -1614.11	         1551.84	        -62.2696
     102	 2.00618	 1.01459	         -1605.5	         1543.31	        -62.1807
     103	 1.99768	 1.04986	        -1598.99	         1536.78	        -62.2072
     104	 1.99157	 1.07843	        -1594.36	         1532.09	        -62.2673
     105	 1.98684	  1.1032	        -1590.73	         1528.46	        -62.2695
     106	 1.98307	 1.12506	        -1587.83	         1525.57	        -62.2637
     107	 1.97999	 1.14455	         -1585.5	          1523.2	        -62.3043
     108	 1.97671	 1.16418	        -1583.05	         1520.68	        -62.3661
     109	 1.97208	 1.18726	        -1579.53	         1517.13	        -62.4018
     110	 1.96549	 1.21541	        -1574.45	         1512.07	        -62.3864
     111	 1.95739	  1.2471	        -1568.16	         1505.85	        -62.3175
     112	 1.94931	 1.27767	        -1561.86	         1499.64	        -62.2145
     113	 1.94341	 1.30061	        -1557.23	          1495.1	        -62.1282
     114	 1.94141	 1.31056	        -1555.71	         1493.57	        -62.1313
     115	 1.94341	 1.30713	        -1557.36	         1495.11	        -62.2471
     116	 1.94751	 1.29587	        -1560.66	         1498.26	        -62.3969
     117	 1.95122	 1.28424	        -1563.57	          1501.1	        -62.4703
     118	 1.95333	 1.27585	        -1565.14	         1502.72	        -62.4132
     119	 1.95492	 1.26769	        -1566.21	         1503.94	        -62.2691
     120	 1.95845	 1.25254	        -1568.83	         1506.66	        -62.1726
     121	 1.96549	 1.22586	        -1574.28	         1512.07	        -62.2156
     122	 1.97526	 1.19026	         -1581.9	         1519.57	        -62.3377
     123	 1.98546	 1.15274	        -1589.83	          1527.4	        -62.4289
     124	  1.9942	  1.1191	        -1596.56	         1534.12	        -62.4416
     125	 2.00096	 1.09111	         -1601.7	         1539.31	        -62.3897
     126	 2.00643	 1.06705	        -1605.82	          1543.5	        -62.3177
     127	 2.01169	   1.044	        -1609.81	         1547.54	         -62.269
     128	 2.01744	 1.02025	        -1614.24	         1551.97	        -62.2707
     129	 2.02344	0.996808	         -1618.9	         1556.57	        -62.3326
     130	 2.02835	 0.97778	        -1622.77	         1560.34	        -62.4287
     131	 2.03036	 0.96873	        -1624.38	         1561.89	        -62.4936
     132	 2.02833	0.973176	        -1622.79	         1560.33	        -62.4691
     133	 2.02275	0.989658	        -1618.41	         1556.04	        -62.3654
     134	 2.01552	 1.01239	        -1612.76	         1550.49	        -62.2692
     135	 2.00845	 1.03569	        -1607.32	         1545.06	        -62.2555
     136	  2.0021	 1.05772	        -1602.48	         1540.18	        -62.3003
     137	 1.99601	 1.07961	        -1597.84	          1535.5	         -62.336
     138	 1.98974	 1.10226	        -1593.03	         1530.69	        -62.3421
     139	 1.98335	 1.12521	        -1588.12	         1525.78	        -62.3349
     140	 1.97723	 1.14722	         -1583.4	         1521.08	        -62.3159
     141	   1.972	 1.16648	        -1579.35	         1517.06	        -62.2808
     142	 1.96847	 1.18061	        -1576.61	         1514.35	        -62.2585
     143	 1.96712	  1.1882	        -1575.61	         1513.32	        -62.2916
     144	 1.96741	 1.19087	        -1575.92	         1513.54	        -62.3808
     145	 1.96779	 1.19317	         -1576.3	         1513.84	        -62.4687
     146	 1.96677	 1.19958	        -1575.54	         1513.05	        -62.4945
     147	 1.96389	 1.21137	        -1573.28	         1510.83	          -62.45
     148	 1.95997	 1.22598	         -1570.2	         1507.83	         -62.373
     149	 1.95652	 1.23898	        -1567.48	         1505.17	        -62.3031
     150	 1.95491	 1.24616	         -1566.2	         1503.94	        -62.2606
     151	 1.95599	 1.24494	        -1567.02	         1504.77	        -62.2535
     152	 1.95987	 1.23483	        -1570.02	         1507.75	        -62.2767
     153	 1.96607	  1.2171	        -1574.81	         1512.51	        -62.2984
     154	 1.97414	  1.1931	        -1580.99	         1518.71	        -62.2757
     155	 1.98431	 1.16227	        -1588.73	         1526.52	        -62.2165
     156	 1.99718	 1.12281	         -1598.6	          1536.4	        -62.2022
     157	 2.01252	 1.07558	        -1610.46	         1548.19	        -62.2774
     158	  2.0286	 1.02614	        -1622.91	         1560.53	        -62.3832
     159	 2.04305	0.981851	        -1634.08	         1571.63	        -62.4507
     160	 2.05418	 0.94811	        -1642.64	         1580.18	        -62.4585
     161	 2.06144	0.926862	        -1648.17	         1585.76	        -62.4166
     162	 2.06534	0.916935	         -1651.1	         1588.75	        -62.3535
     163	 2.06689	0.915555	        -1652.25	         1589.94	        -62.3073
     164	 2.06693	0.920407	        -1652.28	         1589.97	          -62.31
     165	 2.06549	0.931357	        -1651.23	         1588.86	        -62.3709
     166	 2.06166	0.950899	        -1648.39	         1585.92	        -62.4677
     167	 2.05406	0.982829	        -1642.63	         1580.08	        -62.5462
     168	 2.04186	 1.02918	        -1633.24	         1570.72	        -62.5271
     169	 2.02622	 1.08623	        -1621.07	          1558.7	        -62.3656
     170	 2.01069	 1.14296	        -1608.94	         1546.78	        -62.1578
     171	 1.99933	 1.18672	        -1600.16	         1538.06	        -62.0986
     172	 1.99353	 1.21305	        -1595.82	          1533.6	        -62.2265
     173	 1.99132	 1.22768	        -1594.29	          1531.9	        -62.3909
     174	 1.98971	  1.2393	        -1593.15	         1530.67	        -62.4865
     175	 1.98673	 1.25345	        -1590.88	         1528.38	        -62.5041
     176	 1.98196	 1.27124	        -1587.17	         1524.71	        -62.4557
     177	 1.97636	  1.2898	        -1582.77	         1520.41	        -62.3572
     178	  1.9719	 1.30329	        -1579.23	         1516.99	        -62.2464
     179	 1.97077	 1.30534	         -1578.3	         1516.12	        -62.1819
     180	 1.97423	 1.29229	        -1580.98	         1518.78	        -62.2054
     181	 1.98187	 1.26559	        -1586.96	         1524.64	        -62.3199
     182	 1.99146	 1.23199	        -1594.51	         1532.01	        -62.4962
     183	 1.99975	 1.20146	           -1601	         1538.37	        -62.6268
     184	  2.0044	 1.18138	        -1604.54	         1541.95	        -62.5878
     185	 2.00596	 1.17048	        -1605.56	         1543.14	        -62.4187
     186	 2.00707	 1.16102	        -1606.29	            1544	        -62.2911
     187	 2.00977	 1.14724	        -1608.37	         1546.07	        -62.2948
     188	 2.01386	 1.13012	        -1611.58	         1549.21	        -62.3654
     189	 2.01777	 1.11456	        -1614.65	         1552.22	        -62.4271
     190	 2.01993	 1.10526	        -1616.34	         1553.87	        -62.4641
     191	 2.01933	 1.10522	        -1615.88	         1553.41	        -62.4663
     192	 2.01591	 1.11479	        -1613.19	         1550.79	        -62.4042
     193	 2.01095	 1.13035	        -1609.26	         1546.98	        -62.2824
     194	 2.00669	 1.14519	        -1605.91	         1543.71	           -62.2
     195	 2.00464	 1.15476	        -1604.36	         1542.13	        -62.2342
     196	 2.00438	 1.16031	        -1604.24	         1541.93	        -62.3082
     197	 2.00462	 1.16567	        -1604.46	         1542.12	        -62.3438
     198	 2.00444	 1.17326	        -1604.35	         1541.98	        -62.3664
     199	 2.00317	 1.18482	        -1603.42	            1541	        -62.4193
     200	 1.99977	 1.20311	        -1600.88	         1538.39	        -62.4913
     201	  1.9931	 1.23131	        -1595.81	         1533.27	        -62.5374
     202	 1.98266	 1.27058	        -1587.76	         1525.25	        -62.5145
     203	 1.96936	 1.31785	        -1577.44	         1515.04	        -62.4021
     204	 1.95584	 1.36501	        -1566.88	         1504.65	        -62.2293
     205	 1.94571	 1.40094	        -1558.96	         1496.88	        -62.0807
     206	 1.94206	 1.41625	        -1556.11	         1494.07	        -62.0381
     207	 1.94591	 1.40771	        -1559.13	         1497.03	         -62.108
     208	 1.95606	 1.37894	        -1567.06	         1504.82	        -62.2322
     209	 1.97003	 1.33747	         -1577.9	         1515.55	        -62.3495
     210	 1.98516	  1.2914	         -1589.6	         1527.17	        -62.4327
     211	 1.99927	 1.24747	        -1600.49	         1538.01	        -62.4864
     212	 2.01076	  1.2108	        -1609.34	         1546.83	        -62.5143
     213	  2.0186	 1.18468	        -1615.36	         1552.85	        -62.5117
     214	 2.02247	 1.17029	        -1618.31	         1555.83	        -62.4822
     215	 2.02269	 1.16678	        -1618.44	         1555.99	        -62.4423
     216	  2.0199	 1.17218	        -1616.26	         1553.85	        -62.4093
     217	 2.01479	 1.18432	        -1612.32	         1549.93	        -62.3903
     218	 2.00797	 1.20128	        -1607.07	         1544.69	        -62.3776
     219	 2.00007	 1.22107	        -1600.97	         1538.62	        -62.3553
     220	 1.99194	 1.24098	         -1594.7	         1532.38	        -62.3158
     221	 1.98474	 1.25747	        -1589.14	         1526.85	        -62.2889
     222	 1.97927	 1.26791	        -1584.98	         1522.65	        -62.3248
     223	 1.97528	 1.27292	        -1581.97	         1519.58	        -62.3906
     224	 1.97208	 1.27462	        -1579.49	         1517.13	         -62.368
     225	 1.97035	 1.27115	        -1578.02	          1515.8	        -62.2246
     226	 1.97252	 1.25539	        -1579.54	         1517.46	        -62.0823
     227	 1.98071	 1.22109	        -1585.85	         1523.75	        -62.0923
     228	 1.99435	 1.17032	        -1596.49	         1534.23	        -62.2646
     229	 2.00996	 1.11377	        -1608.69	         1546.22	        -62.4676
     230	 2.02341	 1.06414	        -1619.13	         1556.54	        -62.5855
     231	 2.03194	 1.02973	         -1625.7	          1563.1	        -62.5934
     232	   2.035	 1.01254	        -1627.96	         1565.45	        -62.5161
     233	 2.03371	 1.00945	        -1626.86	         1564.46	        -62.4041
     234	 2.02995	 1.01502	         -1623.9	         1561.57	        -62.3299
     235	 2.02505	 1.02537	        -1620.13	          1557.8	        -62.3271
     236	 2.01922	 1.03984	        -1615.68	         1553.33	        -62.3487
     237	 2.01228	 1.05889	        -1610.34	            1548	         -62.337
     238	 2.00461	 1.08129	         -1604.4	         1542.11	        -62.2889
     239	 1.99721	 1.10383	        -1598.66	         1536.42	        -62.2403
     240	 1.99112	 1.12318	        -1593.97	         1531.75	        -62.2268
     241	 1.98681	 1.13778	        -1590.69	         1528.44	        -62.2525
     242	 1.98407	 1.14812	        -1588.62	         1526.34	        -62.2845
     243	 1.98249	 1.15525	        -1587.42	         1525.12	        -62.2977
     244	  1.9819	 1.15957	        -1586.97	         1524.67	        -62.3031
     245	 1.98219	 1.16121	        -1587.21	         1524.89	        -62.3133
     246	 1.98321	 1.16067	        -1587.99	         1525.68	        -62.3172
     247	 1.98478	 1.15838	         -1589.2	         1526.88	        -62.3182
     248	  1.9866	 1.15497	        -1590.63	         1528.28	        -62.3494
     249	 1.98791	  1.1525	        -1591.69	         1529.28	        -62.4063
     250	 1.98762	 1.15402	        -1591.49	         1529.06	         -62.425
     251	 1.98541	  1.1604	        -1589.72	         1527.36	        -62.3565
     252	 1.98245	 1.16805	        -1587.31	         1525.09	        -62.2233
     253	 1.98101	 1.17016	        -1586.09	         1523.98	        -62.1037
     254	 1.98308	 1.16084	        -1587.65	         1525.58	        -62.0715
     255	 1.98907	 1.13892	        -1592.32	         1530.18	        -62.1389
     256	 1.99758	 1.10865	        -1598.97	         1536.71	        -62.2551
     257	 2.00627	 1.07708	        -1605.74	         1543.38	        -62.3593
     258	 2.01296	 1.05073	        -1610.94	         1548.52	        -62.4188
     259	 2.01641	 1.03351	        -1613.59	         1551.17	        -62.4217
     260	 2.01657	 1.02589	        -1613.65	         1551.29	        -62.3624
     261	 2.01461	 1.02471	        -1612.05	         1549.79	         -62.266
     262	 2.01231	  1.0249	        -1610.24	         1548.02	        -62.2152
     263	 2.01056	 1.02379	        -1608.95	         1546.68	        -62.2717
     264	 2.00852	   1.024	        -1607.47	         1545.11	        -62.3574
     265	 2.00479	 1.02967	        -1604.59	         1542.24	        -62.3478
     266	 1.99944	 1.04038	        -1600.37	         1538.14	        -62.2334
     267	 1.99433	 1.05042	        -1596.31	         1534.21	        -62.1001
     268	 1.99171	 1.05296	        -1594.23	          1532.2	        -62.0294
     269	 1.99282	 1.04436	         -1595.1	         1533.05	        -62.0428
     270	 1.99737	 1.02551	        -1598.66	         1536.55	         -62.111
     271	   2.004	 1.00049	        -1603.83	         1541.64	        -62.1941
     272	 2.01101	0.974379	        -1609.29	         1547.03	         -62.267
     273	  2.0169	0.951755	        -1613.87	         1551.54	        -62.3225
     274	 2.02048	 0.93607	        -1616.66	          1554.3	          -62.36
     275	 2.02108	0.929414	        -1617.12	         1554.76	        -62.3679
     276	 2.01866	0.931829	        -1615.22	          1552.9	        -62.3224
     277	 2.01425	0.940263	        -1611.73	         1549.52	        -62.2189
     278	 2.00988	 0.94862	        -1608.26	         1546.16	        -62.0977
     279	 2.00783	0.950048	        -1606.61	         1544.59	          -62.02
     280	 2.00955	0.940246	        -1607.92	          1545.9	        -62.0227
     281	 2.01494	0.919499	        -1612.14	         1550.04	        -62.0964
     282	 2.02256	0.892167	        -1618.09	         1555.89	        -62.1935
     283	 2.03049	0.864097	        -1624.25	         1561.99	        -62.2638
     284	 2.03726	0.839783	        -1629.47	         1567.19	        -62.2846
     285	 2.04236	0.820918	        -1633.36	          1571.1	        -62.2605
     286	 2.04618	0.806575	        -1636.26	         1574.04	        -62.2204
     287	 2.04939	0.794866	        -1638.72	          1576.5	         -62.217
     288	 2.05204	0.785666	        -1640.81	         1578.53	        -62.2785
     289	 2.05315	 0.78189	        -1641.74	         1579.39	        -62.3572
     290	  2.0515	0.787118	         -1640.5	         1578.12	        -62.3806
     291	 2.04685	0.801972	        -1636.88	         1574.55	        -62.3256
     292	 2.04036	0.822859	        -1631.79	         1569.57	         -62.224
     293	 2.03404	0.843699	        -1626.85	         1564.71	        -62.1398
     294	 2.02956	0.859404	        -1623.41	         1561.27	        -62.1331
     295	 2.02721	0.869066	        -1621.68	         1559.46	        -62.2151
     296	 2.02567	0.876494	        -1620.61	         1558.28	        -62.3279
     297	 2.02309	 0.88718	        -1618.69	          1556.3	        -62.3877
     298	  2.0185	0.903992	        -1615.14	         1552.77	        -62.3659
     299	 2.01233	0.925593	        -1610.35	         1548.04	        -62.3116
     300	 2.00566	0.948714	         -1605.2	         1542.92	        -62.2839
     301	 1.99927	0.971081	         -1600.3	         1538.01	        -62.2876
     302	  1.9934	0.991931	         -1595.8	          1533.5	        -62.3017
     303	 1.98806	  1.0111	        -1591.71	          1529.4	        -62.3137
     304	 1.98331	  1.0283	        -1588.06	         1525.75	        -62.3085
     305	 1.97941	  1.0425	        -1585.06	         1522.76	        -62.3026
     306	 1.97656	 1.05282	         -1582.9	         1520.57	        -62.3281
     307	 1.97449	 1.05983	        -1581.33	         1518.97	        -62.3527
     308	 1.97296	 1.06402	        -1580.13	          1517.8	        -62.3246
     309	 1.97263	  1.0634	        -1579.79	         1517.55	        -62.2368
     310	 1.97515	 1.05314	        -1581.61	         1519.49	        -62.1196
     311	 1.98257	 1.02744	        -1587.22	         1525.18	        -62.0381
     312	   1.996	 0.98324	        -1597.57	          1535.5	         -62.071
     313	 2.01441	0.924126	        -1611.85	         1549.63	        -62.2169
     314	 2.03462	0.860045	        -1627.54	         1565.16	        -62.3757
     315	 2.05307	 0.80217	         -1641.8	         1579.32	         -62.476
     316	  2.0671	0.758724	        -1652.61	          1590.1	        -62.5152
     317	 2.07537	0.734125	        -1658.96	         1596.45	        -62.5072
     318	 2.07762	0.729429	        -1660.65	         1598.18	        -62.4668
     319	 2.07442	  0.7431	        -1658.14	         1595.72	        -62.4146
     320	 2.06675	0.772119	         -1652.2	         1589.83	        -62.3668
     321	 2.05574	  0.8129	        -1643.69	         1581.37	        -62.3192
     322	 2.04267	0.861271	        -1633.59	         1571.34	        -62.2509
     323	 2.02924	0.911792	        -1623.19	         1561.02	         -62.164
     324	 2.01734	0.958265	        -1613.99	         1551.88	         -62.107
     325	 2.00829	0.996244	        -1607.05	         1544.94	        -62.1083
     326	 2.00243	 1.02444	        -1602.56	         1540.43	        -62.1231
     327	 1.99969	 1.04278	        -1600.44	         1538.33	        -62.1094
     328	 2.00025	 1.05051	        -1600.86	         1538.76	         -62.096
     329	 2.00415	 1.04745	        -1603.89	         1541.76	        -62.1346
     330	 2.01047	 1.03636	        -1608.84	         1546.61	         -62.229
     331	 2.01731	 1.02302	         -1614.2	         1551.87	        -62.3372
     332	 2.02251	 1.01398	        -1618.27	         1555.85	        -62.4204
     333	 2.02435	 1.01436	        -1619.73	         1557.27	        -62.4599
     334	 2.02207	 1.02654	        -1617.96	         1555.52	        -62.4455
     335	 2.01601	 1.04953	        -1613.24	         1550.86	        -62.3792
     336	 2.00753	 1.07929	        -1606.64	         1544.35	        -62.2939
     337	 1.99836	 1.11052	        -1599.55	         1537.31	          -62.24
     338	 1.98973	 1.13934	        -1592.92	         1530.68	        -62.2366
     339	 1.98205	 1.16441	        -1587.03	         1524.78	        -62.2507
     340	 1.97535	  1.1854	        -1581.88	         1519.64	        -62.2399
     341	    1.97	 1.20108	        -1577.73	         1515.53	        -62.2023
     342	  1.9667	 1.20918	        -1575.17	            1513	        -62.1725
     343	 1.96599	 1.20813	        -1574.63	         1512.45	        -62.1804
     344	 1.96769	 1.19853	        -1575.98	         1513.76	         -62.225
     345	 1.97097	 1.18303	        -1578.55	         1516.27	        -62.2762
     346	 1.97484	 1.16479	        -1581.54	         1519.24	        -62.2979
     347	 1.97881	 1.14559	        -1584.58	         1522.29	        -62.2831
     348	 1.98297	 1.12543	        -1587.75	         1525.49	        -62.2623
     349	 1.98754	 1.10399	        -1591.27	            1529	        -62.2721
     350	 1.99221	 1.08237	        -1594.91	         1532.58	        -62.3209
     351	 1.99607	 1.06348	        -1597.93	         1535.55	         -62.381
     352	 1.99805	 1.05058	        -1599.47	         1537.07	        -62.4024
     353	 1.99784	 1.04469	        -1599.26	         1536.91	        -62.3512
     354	 1.99639	 1.04296	        -1598.04	         1535.79	        -62.2503
     355	 1.99549	 1.03996	        -1597.28	         1535.11	        -62.1717
     356	 1.99657	 1.03137	        -1598.11	         1535.93	        -62.1792
     357	 1.99956	 1.01728	         -1600.5	         1538.23	        -62.2701
     358	 2.00298	 1.00205	        -1603.23	         1540.86	        -62.3693
     359	  2.0052	0.990602	        -1604.95	         1542.56	        -62.3936
     360	 2.00581	0.984191	        -1605.36	         1543.03	        -62.3273
     361	 2.00596	0.979556	        -1605.38	         1543.14	        -62.2325
     362	 2.00723	0.972051	        -1606.32	         1544.12	        -62.1968
     363	 2.01018	0.960111	        -1608.65	         1546.39	        -62.2628
     364	  2.0136	0.947382	         -1611.4	         1549.01	        -62.3893
     365	 2.01521	0.940575	        -1612.74	         1550.25	        -62.4896
     366	 2.01318	0.944964	         -1611.2	         1548.69	        -62.5101
     367	 2.00713	0.961412	         -1606.5	         1544.05	        -62.4579
     368	 1.99818	0.986433	        -1599.53	         1537.17	        -62.3567
     369	 1.98857	 1.01337	        -1591.99	         1529.79	        -62.2034
     370	 1.98147	 1.03293	        -1586.37	         1524.34	        -62.0276
     371	 1.98006	 1.03565	        -1585.21	         1523.26	        -61.9583
     372	 1.98531	 1.01854	        -1589.36	         1527.29	        -62.0751
     373	 1.99494	0.988636	        -1596.94	         1534.68	        -62.2553
