    Step 	 temperature 	 pressure 	 Potential Energy 	 Kinetic Energy 	 Sum Energy
     111	 2.30163	0.224757	        -492.127	         3452.44	         2960.31
     112	 2.30306	0.224134	        -494.288	         3454.59	          2960.3
     113	 2.30463	0.223422	        -496.664	         3456.94	         2960.28
     114	 2.30611	0.222759	         -498.91	         3459.16	         2960.25
     115	 2.30724	0.222299	        -500.626	         3460.86	         2960.23
     116	  2.3079	0.222118	        -501.619	         3461.85	         2960.24
     117	 2.30824	0.222142	        -502.089	         3462.36	         2960.27
     118	 2.30867	0.222132	         -502.68	         3463.01	         2960.33
     119	 2.30981	0.221741	        -504.339	         3464.72	         2960.38
     120	 2.31217	0.220682	        -507.876	         3468.25	         2960.38
     121	 2.31567	0.219006	        -513.217	          3473.5	         2960.29
     122	 2.31945	0.217248	        -519.007	         3479.17	         2960.16
     123	 2.32226	0.216151	        -523.323	          3483.4	         2960.07
     124	  2.3232	0.216261	        -524.759	         3484.81	         2960.05
     125	 2.32193	0.217765	        -522.831	          3482.9	         2960.06
     126	 2.31863	0.220537	        -517.837	         3477.95	         2960.11
     127	 2.31391	0.224208	        -510.674	         3470.87	         2960.19
     128	  2.3087	0.228204	        -502.747	         3463.04	          2960.3
     129	 2.30414	0.231818	        -495.816	         3456.21	          2960.4
     130	  2.3013	0.234401	        -491.509	         3451.94	         2960.43
     131	 2.30056	0.235686	        -490.465	         3450.84	         2960.37
     132	 2.30141	0.235969	        -491.857	         3452.12	         2960.26
     133	 2.30281	0.235859	        -494.041	         3454.22	         2960.18
     134	 2.30392	0.235849	        -495.718	         3455.87	         2960.16
